"Practice","RT","accuracy","block","cond","condition","correct","correct_keyboard_response","correct_response","experiment_path","fixation_dur","keyboard_backend","mouse_backend","overall_accuracy","response_keyboard_response","response_time_keyboard_response","running_accuracy","stim_type","stimulus","subject_nr","time_Experimental","time_Practice","time_block_start","time_end_of_block_trigger","time_end_of_experiment","time_end_of_practice_block_trigger","time_experiment","time_experimental_block","time_experimental_sequence","time_feedback","time_fixation","time_fixation_duration","time_generalpreps","time_keyboard_response","time_main_instructions","time_new_block","time_new_block_trigger","time_new_sketchpad","time_practice_block","time_practice_block_trigger","time_practice_sequence_1","time_practice_start","time_presstostart","time_response_trigger","time_stimulus","time_stimulus_trigger","time_trial_sequence","title"
"No","819","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","501","legacy","xpyriment","0.9367588932806324","m","819","0.92","hard","gelerd","1","105683","0","314437","314362","NA","NA","0","346658","314436","510426","512539","512538","0","513074","0","314436","346655","NA","0","NA","0","0","345655","513894","57907","NA","512538","LexicalDecision"
"No","571","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","525","legacy","xpyriment","0.937007874015748","n","571","0.92","hard","witloof","1","105683","0","314437","314362","NA","NA","0","346658","314436","510426","513976","513975","0","514535","0","314436","346655","NA","0","NA","0","0","345655","515107","57907","NA","513975","LexicalDecision"
"No","909","1","2","Random","4","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","569","legacy","xpyriment","0.9372549019607843","m","909","0.92","easy","paslejs","1","105683","0","314437","314362","NA","NA","0","346658","314436","510426","515191","515190","0","515797","0","314436","346655","NA","0","NA","0","0","345655","516706","57907","NA","515189","LexicalDecision"
"No","1130","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","500","legacy","xpyriment","0.9375","m","1130","0.92","hard","meendal","1","105683","0","314437","314362","NA","NA","0","346658","314436","510426","516790","516789","0","517323","0","314436","346655","NA","0","NA","0","0","345655","518454","57907","NA","516788","LexicalDecision"
"No","559","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","401","legacy","xpyriment","0.9377431906614786","m","559","0.92","hard","kadir","1","105683","0","314437","314362","NA","NA","0","346658","314436","510426","518538","518537","0","518977","0","314436","346655","NA","0","NA","0","0","345655","519537","57907","NA","518536","LexicalDecision"
"No","676","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","561","legacy","xpyriment","0.937984496124031","m","676","0.92","hard","trukt","1","105683","0","314437","314362","NA","NA","0","346658","314436","510426","519621","519620","0","520216","0","314436","346655","NA","0","NA","0","0","345655","520893","57907","NA","519620","LexicalDecision"
"No","559","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","435","legacy","xpyriment","0.9382239382239382","m","559","0.92","hard","bopen","1","105683","0","314437","314362","NA","NA","0","346658","314436","510426","520976","520975","0","521448","0","314436","346655","NA","0","NA","0","0","345655","522008","57907","NA","520974","LexicalDecision"
"No","646","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","441","legacy","xpyriment","0.9384615384615385","m","646","0.92","hard","prijgen","1","105683","0","314437","314362","NA","NA","0","346658","314436","510426","522092","522091","0","522567","0","314436","346655","NA","0","NA","0","0","345655","523214","57907","NA","522091","LexicalDecision"
"No","615","1","2","Random","4","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","499","legacy","xpyriment","0.9386973180076629","m","615","0.92","easy","seorbt","1","105683","0","314437","314362","NA","NA","0","346658","314436","510426","523297","523296","0","523831","0","314436","346655","NA","0","NA","0","0","345655","524447","57907","NA","523295","LexicalDecision"
"No","670","0","2","LF","2","0","0","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","513","legacy","xpyriment","0.9351145038167938","m","670","0.88","hard","krommen","1","105683","0","314437","314362","NA","NA","0","346658","314436","525770","524531","524530","0","525078","0","314436","346655","NA","0","NA","0","0","345655","525749","57907","NA","524530","LexicalDecision"
"No","594","1","2","HF","1","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","519","legacy","xpyriment","0.935361216730038","n","594","0.88","easy","neem","1","105683","0","314437","314362","NA","NA","0","346658","314436","525770","527889","527888","0","528444","0","314436","346655","NA","0","NA","0","0","345655","529039","57907","NA","527888","LexicalDecision"
"No","618","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","556","legacy","xpyriment","0.9356060606060606","m","618","0.92","hard","griwen","1","105683","0","314437","314362","NA","NA","0","346658","314436","525770","529121","529120","0","529713","0","314436","346655","NA","0","NA","0","0","345655","530332","57907","NA","529120","LexicalDecision"
"No","628","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","543","legacy","xpyriment","0.9358490566037736","m","628","0.92","hard","kaastig","1","105683","0","314437","314362","NA","NA","0","346658","314436","525770","530414","530413","0","530994","0","314436","346655","NA","0","NA","0","0","345655","531623","57907","NA","530413","LexicalDecision"
"No","846","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","559","legacy","xpyriment","0.9360902255639098","n","846","0.92","hard","lassers","1","105683","0","314437","314362","NA","NA","0","346658","314436","525770","531705","531704","0","532299","0","314436","346655","NA","0","NA","0","0","345655","533146","57907","NA","531704","LexicalDecision"
"No","631","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","494","legacy","xpyriment","0.9363295880149812","m","631","0.92","hard","brang","1","105683","0","314437","314362","NA","NA","0","346658","314436","525770","533229","533228","0","533760","0","314436","346655","NA","0","NA","0","0","345655","534392","57907","NA","533228","LexicalDecision"
"No","595","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","551","legacy","xpyriment","0.9365671641791045","n","595","0.92","hard","kroegjes","1","105683","0","314437","314362","NA","NA","0","346658","314436","525770","534475","534474","0","535059","0","314436","346655","NA","0","NA","0","0","345655","535655","57907","NA","534474","LexicalDecision"
"No","586","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","595","legacy","xpyriment","0.9368029739776952","n","586","0.92","hard","giraf","1","105683","0","314437","314362","NA","NA","0","346658","314436","525770","535736","535735","0","536366","0","314436","346655","NA","0","NA","0","0","345655","536953","57907","NA","535735","LexicalDecision"
"No","660","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","418","legacy","xpyriment","0.937037037037037","m","660","0.92","hard","doorten","1","105683","0","314437","314362","NA","NA","0","346658","314436","525770","537035","537034","0","537486","0","314436","346655","NA","0","NA","0","0","345655","538147","57907","NA","537034","LexicalDecision"
"No","598","1","3","HF","1","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","396","legacy","xpyriment","0.9372693726937269","n","598","0.92","easy","wonen","1","105683","0","538255","538179","NA","NA","0","553910","538254","525770","553965","553964","0","554401","0","538254","553907","NA","0","NA","0","0","553255","555000","57907","NA","553963","LexicalDecision"
"No","450","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","466","legacy","xpyriment","0.9375","n","450","0.92","hard","honkbal","1","105683","0","538255","538179","NA","NA","0","553910","538254","525770","555084","555083","0","555585","0","538254","553907","NA","0","NA","0","0","553255","556036","57907","NA","555083","LexicalDecision"
"No","955","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","507","legacy","xpyriment","0.9377289377289377","m","955","0.92","hard","vliepen","1","105683","0","538255","538179","NA","NA","0","553910","538254","525770","556121","556120","0","556671","0","538254","553907","NA","0","NA","0","0","553255","557627","57907","NA","556119","LexicalDecision"
"No","651","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","446","legacy","xpyriment","0.9379562043795621","m","651","0.92","hard","facht","1","105683","0","538255","538179","NA","NA","0","553910","538254","525770","557709","557708","0","558194","0","538254","553907","NA","0","NA","0","0","553255","558846","57907","NA","557708","LexicalDecision"
"No","627","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","533","legacy","xpyriment","0.9381818181818182","n","627","0.92","hard","watjes","1","105683","0","538255","538179","NA","NA","0","553910","538254","525770","558928","558927","0","559497","0","538254","553907","NA","0","NA","0","0","553255","560125","57907","NA","558927","LexicalDecision"
"No","786","0","3","LF","2","0","0","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","431","legacy","xpyriment","0.9347826086956522","m","786","0.88","hard","kuisen","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","560207","560206","0","560671","0","538254","553907","NA","0","NA","0","0","553255","561458","57907","NA","560206","LexicalDecision"
"No","645","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","575","legacy","xpyriment","0.9350180505415162","m","645","0.92","hard","hood","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","563597","563596","0","564204","0","538254","553907","NA","0","NA","0","0","553255","564850","57907","NA","563596","LexicalDecision"
"No","537","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","574","legacy","xpyriment","0.935251798561151","n","537","0.92","hard","vonkjes","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","564933","564932","0","565540","0","538254","553907","NA","0","NA","0","0","553255","566078","57907","NA","564932","LexicalDecision"
"No","445","1","3","HF","1","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","554","legacy","xpyriment","0.9354838709677419","n","445","0.92","easy","zwaar","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","566160","566159","0","566752","0","538254","553907","NA","0","NA","0","0","553255","567198","57907","NA","566159","LexicalDecision"
"No","668","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","411","legacy","xpyriment","0.9357142857142857","m","668","0.92","hard","bijbet","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","567281","567280","0","567730","0","538254","553907","NA","0","NA","0","0","553255","568399","57907","NA","567279","LexicalDecision"
"No","531","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","535","legacy","xpyriment","0.9359430604982206","m","531","0.92","hard","bedoept","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","568481","568480","0","569051","0","538254","553907","NA","0","NA","0","0","553255","569583","57907","NA","568480","LexicalDecision"
"No","500","1","3","HF","1","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","421","legacy","xpyriment","0.9361702127659575","n","500","0.92","easy","daaruit","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","569666","569665","0","570126","0","538254","553907","NA","0","NA","0","0","553255","570627","57907","NA","569665","LexicalDecision"
"No","663","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","442","legacy","xpyriment","0.9363957597173145","n","663","0.92","hard","delta's","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","570709","570708","0","571185","0","538254","553907","NA","0","NA","0","0","553255","571849","57907","NA","570708","LexicalDecision"
"No","600","1","3","HF","1","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","465","legacy","xpyriment","0.9366197183098591","n","600","0.92","easy","zouden","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","571931","571930","0","572430","0","538254","553907","NA","0","NA","0","0","553255","573031","57907","NA","571930","LexicalDecision"
"No","551","1","3","Random","4","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","455","legacy","xpyriment","0.9368421052631579","m","551","0.92","easy","eerjtlku","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","573114","573113","0","573601","0","538254","553907","NA","0","NA","0","0","553255","574153","57907","NA","573112","LexicalDecision"
"No","606","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","499","legacy","xpyriment","0.9370629370629371","n","606","0.92","hard","hoorntje","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","574235","574234","0","574769","0","538254","553907","NA","0","NA","0","0","553255","575376","57907","NA","574234","LexicalDecision"
"No","573","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","489","legacy","xpyriment","0.9372822299651568","n","573","0.96","hard","kapjes","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","575459","575458","0","575982","0","538254","553907","NA","0","NA","0","0","553255","576556","57907","NA","575458","LexicalDecision"
"No","549","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","410","legacy","xpyriment","0.9375","n","549","0.96","hard","leeuwtje","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","576638","576637","0","577087","0","538254","553907","NA","0","NA","0","0","553255","577637","57907","NA","576637","LexicalDecision"
"No","770","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","475","legacy","xpyriment","0.9377162629757786","m","770","0.96","hard","hoemen","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","577719","577718","0","578229","0","538254","553907","NA","0","NA","0","0","553255","579000","57907","NA","577718","LexicalDecision"
"No","763","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","575","legacy","xpyriment","0.9379310344827586","m","763","0.96","hard","hookt","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","579083","579082","0","579690","0","538254","553907","NA","0","NA","0","0","553255","580454","57907","NA","579082","LexicalDecision"
"No","508","1","3","HF","1","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","491","legacy","xpyriment","0.9381443298969072","n","508","0.96","easy","lijn","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","580537","580536","0","581060","0","538254","553907","NA","0","NA","0","0","553255","581568","57907","NA","580535","LexicalDecision"
"No","652","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","428","legacy","xpyriment","0.9383561643835616","m","652","0.96","hard","heging","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","581650","581649","0","582113","0","538254","553907","NA","0","NA","0","0","553255","582766","57907","NA","581649","LexicalDecision"
"No","652","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","591","legacy","xpyriment","0.9385665529010239","n","652","0.96","hard","hoofdzin","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","582848","582847","0","583475","0","538254","553907","NA","0","NA","0","0","553255","584128","57907","NA","582847","LexicalDecision"
"No","497","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","492","legacy","xpyriment","0.9387755102040817","n","497","0.96","hard","vruchtje","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","584211","584210","0","584743","0","538254","553907","NA","0","NA","0","0","553255","585241","57907","NA","584210","LexicalDecision"
"No","599","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","505","legacy","xpyriment","0.9389830508474576","m","599","0.96","hard","fiete","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","585324","585323","0","585867","0","538254","553907","NA","0","NA","0","0","553255","586466","57907","NA","585322","LexicalDecision"
"No","510","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","586","legacy","xpyriment","0.9391891891891891","n","510","0.96","hard","tonijn","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","586548","586547","0","587168","0","538254","553907","NA","0","NA","0","0","553255","587678","57907","NA","586547","LexicalDecision"
"No","644","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","497","legacy","xpyriment","0.9393939393939394","m","644","0.96","hard","bijpen","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","587763","587762","0","588297","0","538254","553907","NA","0","NA","0","0","553255","588942","57907","NA","587762","LexicalDecision"
"No","454","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","447","legacy","xpyriment","0.9395973154362416","n","454","0.96","hard","sausjes","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","589025","589024","0","589508","0","538254","553907","NA","0","NA","0","0","553255","589963","57907","NA","589024","LexicalDecision"
"No","640","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","460","legacy","xpyriment","0.939799331103679","m","640","0.96","hard","verblier","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","590048","590047","0","590548","0","538254","553907","NA","0","NA","0","0","553255","591189","57907","NA","590046","LexicalDecision"
"No","502","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","458","legacy","xpyriment","0.94","m","502","0.96","hard","naus","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","591272","591271","0","591770","0","538254","553907","NA","0","NA","0","0","553255","592273","57907","NA","591271","LexicalDecision"
"No","505","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","572","legacy","xpyriment","0.9401993355481728","n","505","1.0","hard","zebra's","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","592356","592355","0","592964","0","538254","553907","NA","0","NA","0","0","553255","593470","57907","NA","592354","LexicalDecision"
"No","502","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","499","legacy","xpyriment","0.9403973509933775","m","502","1.0","hard","vernast","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","593554","593553","0","594089","0","538254","553907","NA","0","NA","0","0","553255","594592","57907","NA","593553","LexicalDecision"
"No","620","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","500","legacy","xpyriment","0.9405940594059405","n","620","1.0","hard","frames","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","594676","594675","0","595210","0","538254","553907","NA","0","NA","0","0","553255","595831","57907","NA","594674","LexicalDecision"
"No","747","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","462","legacy","xpyriment","0.9407894736842105","n","747","1.0","hard","vikings","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","595915","595914","0","596413","0","538254","553907","NA","0","NA","0","0","553255","597161","57907","NA","595914","LexicalDecision"
"No","549","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","497","legacy","xpyriment","0.940983606557377","n","549","1.0","hard","mixers","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","597244","597243","0","597778","0","538254","553907","NA","0","NA","0","0","553255","598328","57907","NA","597243","LexicalDecision"
"No","529","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","433","legacy","xpyriment","0.9411764705882353","n","529","1.0","hard","sandaal","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","598413","598412","0","598884","0","538254","553907","NA","0","NA","0","0","553255","599414","57907","NA","598411","LexicalDecision"
"No","537","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","409","legacy","xpyriment","0.9413680781758957","n","537","1.0","hard","stages","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","599497","599496","0","599944","0","538254","553907","NA","0","NA","0","0","553255","600482","57907","NA","599496","LexicalDecision"
"No","745","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","443","legacy","xpyriment","0.9415584415584416","m","745","1.0","hard","daarman","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","600564","600563","0","601040","0","538254","553907","NA","0","NA","0","0","553255","601786","57907","NA","600563","LexicalDecision"
"No","539","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","512","legacy","xpyriment","0.941747572815534","m","539","1.0","hard","tolgen","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","601869","601868","0","602415","0","538254","553907","NA","0","NA","0","0","553255","602955","57907","NA","601867","LexicalDecision"
"No","475","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","445","legacy","xpyriment","0.9419354838709677","m","475","1.0","hard","draamt","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","603039","603038","0","603524","0","538254","553907","NA","0","NA","0","0","553255","604000","57907","NA","603038","LexicalDecision"
"No","485","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","450","legacy","xpyriment","0.9421221864951769","m","485","1.0","hard","bereel","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","604083","604082","0","604568","0","538254","553907","NA","0","NA","0","0","553255","605054","57907","NA","604081","LexicalDecision"
"No","650","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","584","legacy","xpyriment","0.9423076923076923","n","650","1.0","hard","frietje","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","605139","605138","0","605757","0","538254","553907","NA","0","NA","0","0","553255","606408","57907","NA","605137","LexicalDecision"
"No","548","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","421","legacy","xpyriment","0.9424920127795527","n","548","1.0","hard","dutjes","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","606490","606489","0","606949","0","538254","553907","NA","0","NA","0","0","553255","607498","57907","NA","606489","LexicalDecision"
"No","630","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","396","legacy","xpyriment","0.9426751592356688","m","630","1.0","hard","prekken","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","607580","607579","0","608015","0","538254","553907","NA","0","NA","0","0","553255","608646","57907","NA","607579","LexicalDecision"
"No","503","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","411","legacy","xpyriment","0.9428571428571428","m","503","1.0","hard","doeder","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","608728","608727","0","609177","0","538254","553907","NA","0","NA","0","0","553255","609681","57907","NA","608727","LexicalDecision"
"No","590","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","426","legacy","xpyriment","0.9430379746835443","m","590","1.0","hard","gien","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","609764","609763","0","610225","0","538254","553907","NA","0","NA","0","0","553255","610816","57907","NA","609762","LexicalDecision"
"No","552","1","3","HF","1","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","509","legacy","xpyriment","0.943217665615142","n","552","1.0","easy","kreeg","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","610898","610897","0","611444","0","538254","553907","NA","0","NA","0","0","553255","611997","57907","NA","610897","LexicalDecision"
"No","769","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","434","legacy","xpyriment","0.9433962264150944","m","769","1.0","hard","zwee","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","612079","612078","0","612550","0","538254","553907","NA","0","NA","0","0","553255","613320","57907","NA","612078","LexicalDecision"
"No","510","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","492","legacy","xpyriment","0.9435736677115988","n","510","1.0","hard","klaproos","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","613403","613402","0","613934","0","538254","553907","NA","0","NA","0","0","553255","614445","57907","NA","613402","LexicalDecision"
"No","617","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","448","legacy","xpyriment","0.94375","n","617","1.0","hard","popcorn","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","614527","614526","0","615011","0","538254","553907","NA","0","NA","0","0","553255","615629","57907","NA","614526","LexicalDecision"
"No","510","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","531","legacy","xpyriment","0.9439252336448598","n","510","1.0","hard","treintje","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","615711","615710","0","616279","0","538254","553907","NA","0","NA","0","0","553255","616790","57907","NA","615710","LexicalDecision"
"No","477","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","527","legacy","xpyriment","0.9440993788819876","n","477","1.0","hard","panty's","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","616873","616872","0","617433","0","538254","553907","NA","0","NA","0","0","553255","617911","57907","NA","616872","LexicalDecision"
"No","572","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","497","legacy","xpyriment","0.9442724458204335","m","572","1.0","hard","breive","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","617993","617992","0","618525","0","538254","553907","NA","0","NA","0","0","553255","619098","57907","NA","617992","LexicalDecision"
"No","599","1","3","Random","4","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","401","legacy","xpyriment","0.9444444444444444","m","599","1.0","easy","isjtenwj","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","619183","619182","0","619620","0","538254","553907","NA","0","NA","0","0","553255","620220","57907","NA","619182","LexicalDecision"
"No","547","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","403","legacy","xpyriment","0.9446153846153846","n","547","1.0","hard","cartoon","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","620304","620303","0","620741","0","538254","553907","NA","0","NA","0","0","553255","621289","57907","NA","620303","LexicalDecision"
"No","681","1","3","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","587","legacy","xpyriment","0.9447852760736196","n","681","1.0","hard","jargons","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","621372","621371","0","621994","0","538254","553907","NA","0","NA","0","0","553255","622676","57907","NA","621370","LexicalDecision"
"No","680","1","3","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","538","legacy","xpyriment","0.944954128440367","m","680","1.0","hard","puiver","1","105683","0","538255","538179","NA","NA","0","553910","538254","561479","622759","622758","0","623331","0","538254","553907","NA","0","NA","0","0","553255","624012","57907","NA","622758","LexicalDecision"
