"Practice","RT","accuracy","block","cond","condition","correct","correct_keyboard_response","correct_response","experiment_path","fixation_dur","keyboard_backend","mouse_backend","overall_accuracy","response_keyboard_response","response_time_keyboard_response","running_accuracy","stim_type","stimulus","subject_nr","time_Experimental","time_Practice","time_block_start","time_end_of_block_trigger","time_end_of_experiment","time_end_of_practice_block_trigger","time_experiment","time_experimental_block","time_experimental_sequence","time_feedback","time_fixation","time_fixation_duration","time_generalpreps","time_keyboard_response","time_main_instructions","time_new_block","time_new_block_trigger","time_new_sketchpad","time_practice_block","time_practice_block_trigger","time_practice_sequence_1","time_practice_start","time_presstostart","time_response_trigger","time_stimulus","time_stimulus_trigger","time_trial_sequence","title"
"No","687","0","1","LF","2","0","0","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","441","legacy","xpyriment","0.9242424242424242","m","687","0.84","hard","kuisen","2","55734","0","55792","NA","NA","NA","0","62357","55789","252019","250840","250839","0","251310","0","55789","62352","NA","0","NA","0","0","61353","251998","53067","NA","250839","LexicalDecision"
"No","510","1","1","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","544","legacy","xpyriment","0.924812030075188","n","510","0.88","hard","hartjes","2","55734","0","55792","NA","NA","NA","0","62357","55789","252019","254132","254130","0","254710","0","55789","62352","NA","0","NA","0","0","61353","255221","53067","NA","254130","LexicalDecision"
"No","936","1","1","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","483","legacy","xpyriment","0.9253731343283582","m","936","0.88","hard","bermaal","2","55734","0","55792","NA","NA","NA","0","62357","55789","252019","255305","255304","0","255826","0","55789","62352","NA","0","NA","0","0","61353","256762","53067","NA","255304","LexicalDecision"
"No","583","1","1","Random","4","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","586","legacy","xpyriment","0.9259259259259259","m","583","0.88","easy","atoornsc","2","55734","0","55792","NA","NA","NA","0","62357","55789","252019","256846","256845","0","257465","0","55789","62352","NA","0","NA","0","0","61353","258049","53067","NA","256845","LexicalDecision"
"No","556","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","545","legacy","xpyriment","0.9264705882352942","n","556","0.88","hard","goudstuk","2","55734","0","258158","258082","NA","NA","0","266776","258157","252019","266832","266831","0","267414","0","258157","266771","NA","0","NA","0","0","266065","267971","53067","NA","266831","LexicalDecision"
"No","776","0","2","LF","2","0","0","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","550","legacy","xpyriment","0.9197080291970803","m","776","0.84","hard","look","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","268058","268057","0","268641","0","258157","266771","NA","0","NA","0","0","266065","269418","53067","NA","268057","LexicalDecision"
"No","642","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","533","legacy","xpyriment","0.9202898550724637","n","642","0.84","hard","buurtje","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","271545","271544","0","272111","0","258157","266771","NA","0","NA","0","0","266065","272754","53067","NA","271543","LexicalDecision"
"No","957","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","564","legacy","xpyriment","0.920863309352518","m","957","0.84","hard","loffer","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","272839","272838","0","273441","0","258157","266771","NA","0","NA","0","0","266065","274399","53067","NA","272838","LexicalDecision"
"No","668","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","592","legacy","xpyriment","0.9214285714285714","n","668","0.84","hard","scripts","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","274483","274482","0","275109","0","258157","266771","NA","0","NA","0","0","266065","275777","53067","NA","274482","LexicalDecision"
"No","578","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","505","legacy","xpyriment","0.9219858156028369","n","578","0.84","hard","schepjes","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","275863","275862","0","276408","0","258157","266771","NA","0","NA","0","0","266065","276988","53067","NA","275862","LexicalDecision"
"No","641","1","2","Random","4","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","513","legacy","xpyriment","0.9225352112676056","m","641","0.88","easy","saesriks","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","277072","277071","0","277619","0","258157","266771","NA","0","NA","0","0","266065","278261","53067","NA","277071","LexicalDecision"
"No","804","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","517","legacy","xpyriment","0.9230769230769231","m","804","0.88","hard","dingers","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","278347","278346","0","278900","0","258157","266771","NA","0","NA","0","0","266065","279705","53067","NA","278346","LexicalDecision"
"No","558","1","2","HF","1","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","533","legacy","xpyriment","0.9236111111111112","n","558","0.88","easy","liefde","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","279790","279789","0","280360","0","258157","266771","NA","0","NA","0","0","266065","280919","53067","NA","279789","LexicalDecision"
"No","494","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","572","legacy","xpyriment","0.9241379310344827","n","494","0.88","hard","olijf","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","281002","281001","0","281607","0","258157","266771","NA","0","NA","0","0","266065","282102","53067","NA","281001","LexicalDecision"
"No","494","1","2","HF","1","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","532","legacy","xpyriment","0.9246575342465754","n","494","0.88","easy","heerlijk","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","282188","282187","0","282749","0","258157","266771","NA","0","NA","0","0","266065","283244","53067","NA","282186","LexicalDecision"
"No","617","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","519","legacy","xpyriment","0.9251700680272109","m","617","0.88","hard","keinen","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","283331","283330","0","283882","0","258157","266771","NA","0","NA","0","0","266065","284500","53067","NA","283330","LexicalDecision"
"No","611","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","504","legacy","xpyriment","0.9256756756756757","n","611","0.88","hard","barons","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","284585","284584","0","285123","0","258157","266771","NA","0","NA","0","0","266065","285735","53067","NA","284584","LexicalDecision"
"No","592","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","398","legacy","xpyriment","0.9261744966442953","n","592","0.88","hard","haantjes","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","285818","285817","0","286251","0","258157","266771","NA","0","NA","0","0","266065","286844","53067","NA","285817","LexicalDecision"
"No","554","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","579","legacy","xpyriment","0.9266666666666666","n","554","0.88","hard","randjes","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","286929","286928","0","287539","0","258157","266771","NA","0","NA","0","0","266065","288094","53067","NA","286927","LexicalDecision"
"No","646","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","530","legacy","xpyriment","0.9271523178807947","m","646","0.88","hard","stijt","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","288180","288179","0","288743","0","258157","266771","NA","0","NA","0","0","266065","289390","53067","NA","288179","LexicalDecision"
"No","574","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","562","legacy","xpyriment","0.9276315789473685","n","574","0.88","hard","bosbes","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","289473","289472","0","290067","0","258157","266771","NA","0","NA","0","0","266065","290642","53067","NA","289472","LexicalDecision"
"No","715","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","528","legacy","xpyriment","0.9281045751633987","m","715","0.88","hard","begen","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","290726","290725","0","291286","0","258157","266771","NA","0","NA","0","0","266065","292002","53067","NA","290725","LexicalDecision"
"No","741","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","531","legacy","xpyriment","0.9285714285714286","m","741","0.88","hard","anam","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","292087","292086","0","292658","0","258157","266771","NA","0","NA","0","0","266065","293400","53067","NA","292086","LexicalDecision"
"No","589","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","409","legacy","xpyriment","0.9290322580645162","n","589","0.88","hard","zeemeeuw","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","293487","293486","0","293935","0","258157","266771","NA","0","NA","0","0","266065","294525","53067","NA","293486","LexicalDecision"
"No","1312","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","502","legacy","xpyriment","0.9294871794871795","m","1312","0.92","hard","mederf","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","294609","294608","0","295142","0","258157","266771","NA","0","NA","0","0","266065","296455","53067","NA","294608","LexicalDecision"
"No","678","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","404","legacy","xpyriment","0.9299363057324841","m","678","0.96","hard","bijpen","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","296540","296539","0","296975","0","258157","266771","NA","0","NA","0","0","266065","297653","53067","NA","296539","LexicalDecision"
"No","927","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","422","legacy","xpyriment","0.930379746835443","m","927","0.96","hard","gedoerd","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","297738","297737","0","298193","0","258157","266771","NA","0","NA","0","0","266065","299121","53067","NA","297737","LexicalDecision"
"No","587","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","477","legacy","xpyriment","0.9308176100628931","m","587","0.96","hard","sochter","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","299205","299204","0","299713","0","258157","266771","NA","0","NA","0","0","266065","300300","53067","NA","299204","LexicalDecision"
"No","715","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","530","legacy","xpyriment","0.93125","n","715","0.96","hard","gala","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","300386","300385","0","300950","0","258157","266771","NA","0","NA","0","0","266065","301665","53067","NA","300385","LexicalDecision"
"No","711","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","498","legacy","xpyriment","0.9316770186335404","m","711","0.96","hard","spof","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","301749","301748","0","302275","0","258157","266771","NA","0","NA","0","0","266065","302986","53067","NA","301748","LexicalDecision"
"No","687","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","455","legacy","xpyriment","0.9320987654320988","m","687","1.0","hard","oken","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","303073","303072","0","303561","0","258157","266771","NA","0","NA","0","0","266065","304249","53067","NA","303072","LexicalDecision"
"No","634","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","456","legacy","xpyriment","0.9325153374233128","m","634","1.0","hard","keste","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","304334","304333","0","304826","0","258157","266771","NA","0","NA","0","0","266065","305461","53067","NA","304333","LexicalDecision"
"No","595","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","533","legacy","xpyriment","0.9329268292682927","m","595","1.0","hard","klessen","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","305545","305544","0","306112","0","258157","266771","NA","0","NA","0","0","266065","306708","53067","NA","305544","LexicalDecision"
"No","564","1","2","Random","4","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","435","legacy","xpyriment","0.9333333333333333","m","564","1.0","easy","earrspt","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","306792","306791","0","307264","0","258157","266771","NA","0","NA","0","0","266065","307829","53067","NA","306791","LexicalDecision"
"No","564","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","401","legacy","xpyriment","0.9337349397590361","m","564","1.0","hard","onter","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","307914","307912","0","308349","0","258157","266771","NA","0","NA","0","0","266065","308913","53067","NA","307912","LexicalDecision"
"No","515","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","584","legacy","xpyriment","0.9341317365269461","n","515","1.0","hard","hoorntje","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","308997","308996","0","309614","0","258157","266771","NA","0","NA","0","0","266065","310130","53067","NA","308996","LexicalDecision"
"No","563","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","521","legacy","xpyriment","0.9345238095238095","n","563","1.0","hard","mutsjes","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","310214","310213","0","310770","0","258157","266771","NA","0","NA","0","0","266065","311334","53067","NA","310213","LexicalDecision"
"No","609","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","538","legacy","xpyriment","0.9349112426035503","m","609","1.0","hard","draten","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","311419","311418","0","311989","0","258157","266771","NA","0","NA","0","0","266065","312600","53067","NA","311418","LexicalDecision"
"No","563","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","473","legacy","xpyriment","0.9352941176470588","n","563","1.0","hard","pizza's","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","312683","312682","0","313191","0","258157","266771","NA","0","NA","0","0","266065","313754","53067","NA","312682","LexicalDecision"
"No","1340","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","508","legacy","xpyriment","0.935672514619883","n","1340","1.0","hard","muilen","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","313838","313837","0","314380","0","258157","266771","NA","0","NA","0","0","266065","315722","53067","NA","313837","LexicalDecision"
"No","510","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","573","legacy","xpyriment","0.936046511627907","n","510","1.0","hard","glijbaan","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","315809","315808","0","316413","0","258157","266771","NA","0","NA","0","0","266065","316924","53067","NA","315808","LexicalDecision"
"No","430","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","572","legacy","xpyriment","0.9364161849710982","n","430","1.0","hard","muiltje","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","317009","317008","0","317613","0","258157","266771","NA","0","NA","0","0","266065","318044","53067","NA","317008","LexicalDecision"
"No","504","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","558","legacy","xpyriment","0.9367816091954023","n","504","1.0","hard","schaats","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","318129","318128","0","318724","0","258157","266771","NA","0","NA","0","0","266065","319229","53067","NA","318128","LexicalDecision"
"No","467","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","442","legacy","xpyriment","0.9371428571428572","n","467","1.0","hard","trailers","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","319314","319313","0","319789","0","258157","266771","NA","0","NA","0","0","266065","320257","53067","NA","319313","LexicalDecision"
"No","631","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","566","legacy","xpyriment","0.9375","m","631","1.0","hard","smalel","2","55734","0","258158","258082","NA","NA","0","266776","258157","269440","320341","320340","0","320943","0","258157","266771","NA","0","NA","0","0","266065","321575","53067","NA","320340","LexicalDecision"
"No","710","0","2","LF","2","0","0","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","481","legacy","xpyriment","0.9322033898305084","m","710","0.96","hard","spurten","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","321660","321659","0","322173","0","258157","266771","NA","0","NA","0","0","266065","322884","53067","NA","321659","LexicalDecision"
"No","663","1","2","Random","4","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","561","legacy","xpyriment","0.9325842696629213","m","663","0.96","easy","retebjes","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","325023","325022","0","325615","0","258157","266771","NA","0","NA","0","0","266065","326279","53067","NA","325022","LexicalDecision"
"No","710","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","453","legacy","xpyriment","0.9329608938547486","n","710","0.96","hard","shirtje","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","326363","326362","0","326849","0","258157","266771","NA","0","NA","0","0","266065","327560","53067","NA","326362","LexicalDecision"
"No","463","1","2","HF","1","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","594","legacy","xpyriment","0.9333333333333333","n","463","0.96","easy","rechten","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","327644","327643","0","328268","0","258157","266771","NA","0","NA","0","0","266065","328732","53067","NA","327643","LexicalDecision"
"No","515","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","446","legacy","xpyriment","0.9337016574585635","n","515","0.96","hard","geurtje","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","328817","328816","0","329301","0","258157","266771","NA","0","NA","0","0","266065","329817","53067","NA","328816","LexicalDecision"
"No","623","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","539","legacy","xpyriment","0.9340659340659341","m","623","0.96","hard","halpen","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","329903","329902","0","330472","0","258157","266771","NA","0","NA","0","0","266065","331096","53067","NA","329902","LexicalDecision"
"No","731","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","505","legacy","xpyriment","0.9344262295081968","m","731","0.96","hard","blat","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","331182","331181","0","331722","0","258157","266771","NA","0","NA","0","0","266065","332454","53067","NA","331181","LexicalDecision"
"No","757","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","544","legacy","xpyriment","0.9347826086956522","m","757","0.96","hard","egnect","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","332539","332538","0","333118","0","258157","266771","NA","0","NA","0","0","266065","333876","53067","NA","332538","LexicalDecision"
"No","806","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","477","legacy","xpyriment","0.9351351351351351","n","806","0.96","hard","pasta's","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","333959","333958","0","334469","0","258157","266771","NA","0","NA","0","0","266065","335276","53067","NA","333958","LexicalDecision"
"No","703","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","525","legacy","xpyriment","0.9354838709677419","m","703","0.96","hard","geruld","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","335360","335359","0","335917","0","258157","266771","NA","0","NA","0","0","266065","336621","53067","NA","335359","LexicalDecision"
"No","769","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","437","legacy","xpyriment","0.9358288770053476","n","769","0.96","hard","kalfje","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","336705","336704","0","337175","0","258157","266771","NA","0","NA","0","0","266065","337945","53067","NA","336704","LexicalDecision"
"No","827","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","419","legacy","xpyriment","0.9361702127659575","m","827","0.96","hard","waartje","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","338029","338028","0","338479","0","258157","266771","NA","0","NA","0","0","266065","339307","53067","NA","338028","LexicalDecision"
"No","811","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","533","legacy","xpyriment","0.9365079365079365","n","811","0.96","hard","hangers","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","339392","339391","0","339958","0","258157","266771","NA","0","NA","0","0","266065","340770","53067","NA","339390","LexicalDecision"
"No","708","1","2","HF","1","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","546","legacy","xpyriment","0.9368421052631579","n","708","0.96","easy","steekt","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","340853","340852","0","341434","0","258157","266771","NA","0","NA","0","0","266065","342143","53067","NA","340852","LexicalDecision"
"No","594","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","551","legacy","xpyriment","0.93717277486911","n","594","0.96","hard","drumstel","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","342228","342227","0","342811","0","258157","266771","NA","0","NA","0","0","266065","343406","53067","NA","342227","LexicalDecision"
"No","726","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","590","legacy","xpyriment","0.9375","m","726","0.96","hard","cekker","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","343490","343489","0","344114","0","258157","266771","NA","0","NA","0","0","266065","344841","53067","NA","343489","LexicalDecision"
"No","827","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","548","legacy","xpyriment","0.9378238341968912","n","827","0.96","hard","druifjes","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","344925","344924","0","345504","0","258157","266771","NA","0","NA","0","0","266065","346332","53067","NA","344923","LexicalDecision"
"No","802","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","593","legacy","xpyriment","0.9381443298969072","n","802","0.96","hard","muskiet","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","346416","346415","0","347046","0","258157","266771","NA","0","NA","0","0","266065","347849","53067","NA","346415","LexicalDecision"
"No","676","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","584","legacy","xpyriment","0.9384615384615385","m","676","0.96","hard","gien","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","347935","347934","0","348554","0","258157","266771","NA","0","NA","0","0","266065","349231","53067","NA","347934","LexicalDecision"
"No","906","1","2","HF","1","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","483","legacy","xpyriment","0.9387755102040817","n","906","0.96","easy","sluit","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","349318","349317","0","349836","0","258157","266771","NA","0","NA","0","0","266065","350743","53067","NA","349317","LexicalDecision"
"No","764","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","504","legacy","xpyriment","0.9390862944162437","m","764","0.96","hard","schempen","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","350828","350827","0","351366","0","258157","266771","NA","0","NA","0","0","266065","352131","53067","NA","350827","LexicalDecision"
"No","979","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","540","legacy","xpyriment","0.9393939393939394","m","979","0.96","hard","bospen","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","352216","352215","0","352792","0","258157","266771","NA","0","NA","0","0","266065","353772","53067","NA","352215","LexicalDecision"
"No","641","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","530","legacy","xpyriment","0.9396984924623115","m","641","0.96","hard","jons","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","353856","353855","0","354423","0","258157","266771","NA","0","NA","0","0","266065","355064","53067","NA","353855","LexicalDecision"
"No","581","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","417","legacy","xpyriment","0.94","m","581","0.96","hard","bouden","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","355148","355147","0","355598","0","258157","266771","NA","0","NA","0","0","266065","356179","53067","NA","355147","LexicalDecision"
"No","532","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","404","legacy","xpyriment","0.9402985074626866","m","532","0.96","hard","schebe","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","356264","356263","0","356707","0","258157","266771","NA","0","NA","0","0","266065","357239","53067","NA","356263","LexicalDecision"
"No","907","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","501","legacy","xpyriment","0.9405940594059405","m","907","1.0","hard","uitters","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","357324","357323","0","357858","0","258157","266771","NA","0","NA","0","0","266065","358766","53067","NA","357323","LexicalDecision"
"No","664","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","509","legacy","xpyriment","0.9408866995073891","m","664","1.0","hard","keinen","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","358850","358849","0","359392","0","258157","266771","NA","0","NA","0","0","266065","360057","53067","NA","358849","LexicalDecision"
"No","596","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","404","legacy","xpyriment","0.9411764705882353","n","596","1.0","hard","sportlui","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","360140","360139","0","360578","0","258157","266771","NA","0","NA","0","0","266065","361176","53067","NA","360139","LexicalDecision"
"No","709","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","533","legacy","xpyriment","0.9414634146341463","m","709","1.0","hard","klusse","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","361260","361259","0","361829","0","258157","266771","NA","0","NA","0","0","266065","362539","53067","NA","361259","LexicalDecision"
"No","777","1","2","HF","1","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","490","legacy","xpyriment","0.941747572815534","n","777","1.0","easy","rond","2","55734","0","258158","258082","NA","NA","0","266776","258157","322905","362625","362624","0","363146","0","258157","266771","NA","0","NA","0","0","266065","363925","53067","NA","362623","LexicalDecision"
