"Practice","RT","accuracy","block","cond","condition","correct","correct_keyboard_response","correct_response","experiment_path","fixation_dur","keyboard_backend","mouse_backend","overall_accuracy","response_keyboard_response","response_time_keyboard_response","running_accuracy","stim_type","stimulus","subject_nr","time_Experimental","time_Practice","time_block_start","time_end_of_block_trigger","time_end_of_experiment","time_end_of_practice_block_trigger","time_experiment","time_experimental_block","time_experimental_sequence","time_feedback","time_fixation","time_fixation_duration","time_generalpreps","time_keyboard_response","time_main_instructions","time_new_block","time_new_block_trigger","time_new_sketchpad","time_practice_block","time_practice_block_trigger","time_practice_sequence_1","time_practice_start","time_presstostart","time_response_trigger","time_stimulus","time_stimulus_trigger","time_trial_sequence","title"
"No","978","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","442","legacy","xpyriment","0.966789667896679","m","978","0.96","hard","hierwee","4","77683","0","612088","611598","NA","NA","0","617794","612073","572326","618228","618205","0","618824","0","612074","617766","NA","0","NA","0","0","617123","619804","66039","NA","618205","LexicalDecision"
"No","512","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","575","legacy","xpyriment","0.9669117647058824","n","512","0.96","hard","dadel","4","77683","0","612088","611598","NA","NA","0","617794","612073","572326","620384","620363","0","621114","0","612074","617766","NA","0","NA","0","0","617123","621628","66039","NA","620363","LexicalDecision"
"No","583","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","505","legacy","xpyriment","0.967032967032967","m","583","0.96","hard","strag","4","77683","0","612088","611598","NA","NA","0","617794","612073","572326","622225","622205","0","622881","0","612074","617766","NA","0","NA","0","0","617123","623467","66039","NA","622204","LexicalDecision"
"No","599","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","575","legacy","xpyriment","0.9671532846715328","n","599","0.96","hard","zaaltjes","4","77683","0","612088","611598","NA","NA","0","617794","612073","572326","624056","624036","0","624782","0","612074","617766","NA","0","NA","0","0","617123","625384","66039","NA","624035","LexicalDecision"
"No","543","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","491","legacy","xpyriment","0.9672727272727273","n","543","1.0","hard","blaasje","4","77683","0","612088","611598","NA","NA","0","617794","612073","572326","625964","625944","0","626618","0","612074","617766","NA","0","NA","0","0","617123","627163","66039","NA","625943","LexicalDecision"
"No","414","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","574","legacy","xpyriment","0.967391304347826","m","414","1.0","hard","lelen","4","77683","0","612088","611598","NA","NA","0","617794","612073","572326","627744","627723","0","628472","0","612074","617766","NA","0","NA","0","0","617123","628888","66039","NA","627722","LexicalDecision"
"No","492","1","3","HF","1","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","587","legacy","xpyriment","0.9675090252707581","n","492","1.0","easy","beeld","4","77683","0","612088","611598","NA","NA","0","617794","612073","572326","629475","629457","0","630214","0","612074","617766","NA","0","NA","0","0","617123","630708","66039","NA","629456","LexicalDecision"
"No","671","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","414","legacy","xpyriment","0.9676258992805755","m","671","1.0","hard","bijd","4","77683","0","612088","611598","NA","NA","0","617794","612073","572326","631283","631264","0","631853","0","612074","617766","NA","0","NA","0","0","617123","632526","66039","NA","631262","LexicalDecision"
"No","557","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","446","legacy","xpyriment","0.967741935483871","m","557","1.0","hard","melst","4","77683","0","612088","611598","NA","NA","0","617794","612073","572326","633121","633101","0","633721","0","612074","617766","NA","0","NA","0","0","617123","634280","66039","NA","633101","LexicalDecision"
"No","715","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","452","legacy","xpyriment","0.9678571428571429","n","715","1.0","hard","proton","4","77683","0","612088","611598","NA","NA","0","617794","612073","572326","634862","634842","0","635472","0","612074","617766","NA","0","NA","0","0","617123","636190","66039","NA","634840","LexicalDecision"
"No","475","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","584","legacy","xpyriment","0.9679715302491103","n","475","1.0","hard","honkbal","4","77683","0","612088","611598","NA","NA","0","617794","612073","572326","636828","636809","0","637564","0","612074","617766","NA","0","NA","0","0","617123","638041","66039","NA","636808","LexicalDecision"
"No","594","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","488","legacy","xpyriment","0.9680851063829787","m","594","1.0","hard","ontlerm","4","77683","0","612088","611598","NA","NA","0","617794","612073","572326","638657","638637","0","639299","0","612074","617766","NA","0","NA","0","0","617123","639894","66039","NA","638636","LexicalDecision"
"No","638","0","3","Pseudo","3","0","0","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","481","legacy","xpyriment","0.9646643109540636","n","638","0.96","hard","vusten","4","77683","0","612088","611598","NA","NA","0","617794","612073","641915","640481","640459","0","641116","0","612074","617766","NA","0","NA","0","0","617123","641757","66039","NA","640459","LexicalDecision"
"No","540","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","471","legacy","xpyriment","0.9647887323943662","n","540","0.96","hard","pasta's","4","77683","0","612088","611598","NA","NA","0","617794","612073","641915","644504","644482","0","645125","0","612074","617766","NA","0","NA","0","0","617123","645667","66039","NA","644482","LexicalDecision"
"No","585","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","539","legacy","xpyriment","0.9649122807017544","n","585","0.96","hard","graadje","4","77683","0","612088","611598","NA","NA","0","617794","612073","641915","646288","646268","0","646975","0","612074","617766","NA","0","NA","0","0","617123","647562","66039","NA","646266","LexicalDecision"
"No","412","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","445","legacy","xpyriment","0.965034965034965","n","412","0.96","hard","schepjes","4","77683","0","612088","611598","NA","NA","0","617794","612073","641915","648146","648125","0","648741","0","612074","617766","NA","0","NA","0","0","617123","649156","66039","NA","648124","LexicalDecision"
"No","447","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","555","legacy","xpyriment","0.9651567944250871","n","447","0.96","hard","piemels","4","77683","0","612088","611598","NA","NA","0","617794","612073","641915","649748","649728","0","650454","0","612074","617766","NA","0","NA","0","0","617123","650903","66039","NA","649727","LexicalDecision"
"No","795","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","430","legacy","xpyriment","0.9652777777777778","m","795","0.96","hard","slegheid","4","77683","0","612088","611598","NA","NA","0","617794","612073","641915","651516","651496","0","652096","0","612074","617766","NA","0","NA","0","0","617123","652893","66039","NA","651495","LexicalDecision"
"No","604","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","459","legacy","xpyriment","0.9653979238754326","n","604","0.96","hard","desserts","4","77683","0","612088","611598","NA","NA","0","617794","612073","641915","653489","653469","0","654106","0","612074","617766","NA","0","NA","0","0","617123","654712","66039","NA","653468","LexicalDecision"
"No","527","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","548","legacy","xpyriment","0.9655172413793104","m","527","0.96","hard","tatel","4","77683","0","612088","611598","NA","NA","0","617794","612073","641915","655304","655284","0","655999","0","612074","617766","NA","0","NA","0","0","617123","656528","66039","NA","655283","LexicalDecision"
"No","490","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","575","legacy","xpyriment","0.9656357388316151","m","490","0.96","hard","kang","4","77683","0","612088","611598","NA","NA","0","617794","612073","641915","657145","657125","0","657870","0","612074","617766","NA","0","NA","0","0","617123","658362","66039","NA","657125","LexicalDecision"
"No","656","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","582","legacy","xpyriment","0.9657534246575342","n","656","0.96","hard","chalets","4","77683","0","612088","611598","NA","NA","0","617794","612073","641915","658962","658943","0","659697","0","612074","617766","NA","0","NA","0","0","617123","660355","66039","NA","658942","LexicalDecision"
"No","622","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","455","legacy","xpyriment","0.9658703071672355","n","622","0.96","hard","boffen","4","77683","0","612088","611598","NA","NA","0","617794","612073","641915","660939","660918","0","661548","0","612074","617766","NA","0","NA","0","0","617123","662172","66039","NA","660917","LexicalDecision"
"No","854","0","3","LF","2","0","0","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","483","legacy","xpyriment","0.9625850340136054","m","854","0.92","hard","spurten","4","77683","0","612088","611598","NA","NA","0","617794","612073","664400","662754","662732","0","663395","0","612074","617766","NA","0","NA","0","0","617123","664251","66039","NA","662731","LexicalDecision"
"No","610","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","413","legacy","xpyriment","0.9627118644067797","m","610","0.92","hard","snalling","4","77683","0","612088","611598","NA","NA","0","617794","612073","664400","666989","666969","0","667559","0","612074","617766","NA","0","NA","0","0","617123","668171","66039","NA","666969","LexicalDecision"
"No","418","1","3","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","478","legacy","xpyriment","0.9628378378378378","m","418","0.92","easy","ekesjh","4","77683","0","612088","611598","NA","NA","0","617794","612073","664400","668753","668734","0","669383","0","612074","617766","NA","0","NA","0","0","617123","669803","66039","NA","668733","LexicalDecision"
"No","578","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","470","legacy","xpyriment","0.9629629629629629","n","578","0.92","hard","schaapje","4","77683","0","612088","611598","NA","NA","0","617794","612073","664400","670384","670365","0","671007","0","612074","617766","NA","0","NA","0","0","617123","671587","66039","NA","670364","LexicalDecision"
"No","529","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","585","legacy","xpyriment","0.9630872483221476","n","529","0.92","hard","miertje","4","77683","0","612088","611598","NA","NA","0","617794","612073","664400","672210","672189","0","672945","0","612074","617766","NA","0","NA","0","0","617123","673477","66039","NA","672188","LexicalDecision"
"No","946","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","450","legacy","xpyriment","0.9632107023411371","m","946","0.92","hard","rachtte","4","77683","0","612088","611598","NA","NA","0","617794","612073","664400","674061","674041","0","674660","0","612074","617766","NA","0","NA","0","0","617123","675608","66039","NA","674040","LexicalDecision"
"No","462","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","477","legacy","xpyriment","0.9633333333333334","m","462","0.92","hard","brof","4","77683","0","612088","611598","NA","NA","0","617794","612073","664400","676202","676184","0","676827","0","612074","617766","NA","0","NA","0","0","617123","677292","66039","NA","676183","LexicalDecision"
"No","559","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","526","legacy","xpyriment","0.9634551495016611","m","559","0.92","hard","hoting","4","77683","0","612088","611598","NA","NA","0","617794","612073","664400","677920","677898","0","678596","0","612074","617766","NA","0","NA","0","0","617123","679158","66039","NA","677897","LexicalDecision"
"No","647","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","455","legacy","xpyriment","0.9635761589403974","n","647","0.92","hard","butlers","4","77683","0","612088","611598","NA","NA","0","617794","612073","664400","679731","679712","0","680331","0","612074","617766","NA","0","NA","0","0","617123","680980","66039","NA","679711","LexicalDecision"
"No","513","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","589","legacy","xpyriment","0.9636963696369637","m","513","0.92","hard","doeder","4","77683","0","612088","611598","NA","NA","0","617794","612073","664400","681564","681545","0","682307","0","612074","617766","NA","0","NA","0","0","617123","682822","66039","NA","681544","LexicalDecision"
"No","552","1","3","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","467","legacy","xpyriment","0.9638157894736842","m","552","0.92","easy","sutilpor","4","77683","0","612088","611598","NA","NA","0","617794","612073","664400","683401","683381","0","684013","0","612074","617766","NA","0","NA","0","0","617123","684567","66039","NA","683380","LexicalDecision"
"No","424","1","3","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","556","legacy","xpyriment","0.9639344262295082","m","424","0.92","easy","nopotr","4","77683","0","612088","611598","NA","NA","0","617794","612073","664400","685138","685118","0","685847","0","612074","617766","NA","0","NA","0","0","617123","686273","66039","NA","685117","LexicalDecision"
"No","579","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","528","legacy","xpyriment","0.9640522875816994","n","579","0.92","hard","wimper","4","77683","0","612088","611598","NA","NA","0","617794","612073","664400","686891","686872","0","687567","0","612074","617766","NA","0","NA","0","0","617123","688149","66039","NA","686871","LexicalDecision"
"No","491","1","3","HF","1","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","434","legacy","xpyriment","0.9641693811074918","n","491","0.92","easy","haalde","4","77683","0","612088","611598","NA","NA","0","617794","612073","664400","688747","688726","0","689335","0","612074","617766","NA","0","NA","0","0","617123","689829","66039","NA","688725","LexicalDecision"
"No","595","1","3","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","455","legacy","xpyriment","0.9642857142857143","m","595","0.96","easy","rfomus","4","77683","0","612088","611598","NA","NA","0","617794","612073","664400","690410","690392","0","691023","0","612074","617766","NA","0","NA","0","0","617123","691620","66039","NA","690391","LexicalDecision"
"No","765","0","3","LF","2","0","0","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","400","legacy","xpyriment","0.9611650485436893","m","765","0.92","hard","koer","4","77683","0","612088","611598","NA","NA","0","617794","612073","693684","692212","692193","0","692764","0","612074","617766","NA","0","NA","0","0","617123","693532","66039","NA","692192","LexicalDecision"
"No","574","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","505","legacy","xpyriment","0.9612903225806452","m","574","0.92","hard","puiver","4","77683","0","612088","611598","NA","NA","0","617794","612073","693684","696309","696288","0","696962","0","612074","617766","NA","0","NA","0","0","617123","697538","66039","NA","696288","LexicalDecision"
"No","434","1","3","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","528","legacy","xpyriment","0.9614147909967846","m","434","0.92","easy","muljpepi","4","77683","0","612088","611598","NA","NA","0","617794","612073","693684","698113","698094","0","698786","0","612074","617766","NA","0","NA","0","0","617123","699222","66039","NA","698093","LexicalDecision"
"No","715","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","479","legacy","xpyriment","0.9615384615384616","m","715","0.92","hard","klusse","4","77683","0","612088","611598","NA","NA","0","617794","612073","693684","699806","699787","0","700431","0","612074","617766","NA","0","NA","0","0","617123","701147","66039","NA","699786","LexicalDecision"
"No","669","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","413","legacy","xpyriment","0.9616613418530351","m","669","0.92","hard","cochten","4","77683","0","612088","611598","NA","NA","0","617794","612073","693684","701736","701716","0","702300","0","612074","617766","NA","0","NA","0","0","617123","702971","66039","NA","701715","LexicalDecision"
"No","435","1","3","HF","1","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","495","legacy","xpyriment","0.9617834394904459","n","435","0.92","easy","deur","4","77683","0","612088","611598","NA","NA","0","617794","612073","693684","703551","703531","0","704200","0","612074","617766","NA","0","NA","0","0","617123","704637","66039","NA","703530","LexicalDecision"
"No","452","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","424","legacy","xpyriment","0.9619047619047619","n","452","0.92","hard","truitjes","4","77683","0","612088","611598","NA","NA","0","617794","612073","693684","705221","705201","0","705797","0","612074","617766","NA","0","NA","0","0","617123","706252","66039","NA","705199","LexicalDecision"
"No","470","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","467","legacy","xpyriment","0.9620253164556962","m","470","0.92","hard","blif","4","77683","0","612088","611598","NA","NA","0","617794","612073","693684","706824","706804","0","707444","0","612074","617766","NA","0","NA","0","0","617123","707916","66039","NA","706804","LexicalDecision"
"No","514","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","508","legacy","xpyriment","0.9621451104100947","m","514","0.92","hard","folven","4","77683","0","612088","611598","NA","NA","0","617794","612073","693684","708498","708477","0","709160","0","612074","617766","NA","0","NA","0","0","617123","709677","66039","NA","708476","LexicalDecision"
"No","476","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","458","legacy","xpyriment","0.9622641509433962","m","476","0.92","hard","stup","4","77683","0","612088","611598","NA","NA","0","617794","612073","693684","710252","710230","0","710866","0","612074","617766","NA","0","NA","0","0","617123","711344","66039","NA","710229","LexicalDecision"
"No","518","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","527","legacy","xpyriment","0.9623824451410659","n","518","0.96","hard","sproet","4","77683","0","612088","611598","NA","NA","0","617794","612073","693684","711919","711900","0","712589","0","612074","617766","NA","0","NA","0","0","617123","713109","66039","NA","711899","LexicalDecision"
"No","427","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","572","legacy","xpyriment","0.9625","n","427","0.96","hard","teefjes","4","77683","0","612088","611598","NA","NA","0","617794","612073","693684","713690","713670","0","714413","0","612074","617766","NA","0","NA","0","0","617123","714842","66039","NA","713669","LexicalDecision"
"No","855","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","546","legacy","xpyriment","0.9626168224299065","m","855","0.96","hard","starte","4","77683","0","612088","611598","NA","NA","0","617794","612073","693684","715458","715435","0","716152","0","612074","617766","NA","0","NA","0","0","617123","717009","66039","NA","715434","LexicalDecision"
"No","1203","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","415","legacy","xpyriment","0.9627329192546584","m","1203","0.96","hard","lingen","4","77683","0","612088","611598","NA","NA","0","617794","612073","693684","717629","717609","0","718193","0","612074","617766","NA","0","NA","0","0","617123","719399","66039","NA","717608","LexicalDecision"
"No","767","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","552","legacy","xpyriment","0.9628482972136223","n","767","0.96","hard","salsa","4","77683","0","612088","611598","NA","NA","0","617794","612073","693684","719982","719961","0","720698","0","612074","617766","NA","0","NA","0","0","617123","721467","66039","NA","719960","LexicalDecision"
"No","502","1","3","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","395","legacy","xpyriment","0.9629629629629629","m","502","0.96","easy","tespja","4","77683","0","612088","611598","NA","NA","0","617794","612073","693684","722046","722024","0","722588","0","612074","617766","NA","0","NA","0","0","617123","723092","66039","NA","722023","LexicalDecision"
"No","745","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","402","legacy","xpyriment","0.963076923076923","n","745","0.96","hard","tikker","4","77683","0","612088","611598","NA","NA","0","617794","612073","693684","723675","723656","0","724231","0","612074","617766","NA","0","NA","0","0","617123","724978","66039","NA","723655","LexicalDecision"
"No","606","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","436","legacy","xpyriment","0.9631901840490797","n","606","0.96","hard","spatels","4","77683","0","612088","611598","NA","NA","0","617794","612073","693684","725573","725554","0","726163","0","612074","617766","NA","0","NA","0","0","617123","726772","66039","NA","725553","LexicalDecision"
"No","514","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","417","legacy","xpyriment","0.963302752293578","n","514","0.96","hard","kleurtje","4","77683","0","612088","611598","NA","NA","0","617794","612073","693684","727363","727343","0","727933","0","612074","617766","NA","0","NA","0","0","617123","728450","66039","NA","727342","LexicalDecision"
"No","576","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","577","legacy","xpyriment","0.9634146341463414","n","576","0.96","hard","trutten","4","77683","0","612088","611598","NA","NA","0","617794","612073","693684","729028","729008","0","729755","0","612074","617766","NA","0","NA","0","0","617123","730333","66039","NA","729007","LexicalDecision"
"No","824","0","3","LF","2","0","0","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","530","legacy","xpyriment","0.9604863221884499","m","824","0.92","hard","witloof","4","77683","0","612088","611598","NA","NA","0","617794","612073","732582","730923","730901","0","731601","0","612074","617766","NA","0","NA","0","0","617123","732428","66039","NA","730901","LexicalDecision"
"No","563","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","593","legacy","xpyriment","0.9606060606060606","n","563","0.92","hard","ventjes","4","77683","0","612088","611598","NA","NA","0","617794","612073","732582","735175","735154","0","735913","0","612074","617766","NA","0","NA","0","0","617123","736478","66039","NA","735154","LexicalDecision"
"No","550","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","547","legacy","xpyriment","0.9607250755287009","n","550","0.92","hard","albums","4","77683","0","612088","611598","NA","NA","0","617794","612073","732582","737067","737046","0","737767","0","612074","617766","NA","0","NA","0","0","617123","738320","66039","NA","737045","LexicalDecision"
"No","685","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","562","legacy","xpyriment","0.9608433734939759","m","685","0.92","hard","lierap","4","77683","0","612088","611598","NA","NA","0","617794","612073","732582","738939","738918","0","739653","0","612074","617766","NA","0","NA","0","0","617123","740341","66039","NA","738917","LexicalDecision"
"No","816","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","507","legacy","xpyriment","0.960960960960961","m","816","0.92","hard","legse","4","77683","0","612088","611598","NA","NA","0","617794","612073","732582","740926","740905","0","741582","0","612074","617766","NA","0","NA","0","0","617123","742400","66039","NA","740904","LexicalDecision"
"No","562","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","518","legacy","xpyriment","0.9610778443113772","n","562","0.96","hard","cash","4","77683","0","612088","611598","NA","NA","0","617794","612073","732582","742992","742973","0","743658","0","612074","617766","NA","0","NA","0","0","617123","744222","66039","NA","742972","LexicalDecision"
"No","531","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","511","legacy","xpyriment","0.9611940298507463","m","531","0.96","hard","glikken","4","77683","0","612088","611598","NA","NA","0","617794","612073","732582","744817","744794","0","745479","0","612074","617766","NA","0","NA","0","0","617123","746013","66039","NA","744793","LexicalDecision"
"No","489","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","418","legacy","xpyriment","0.9613095238095238","m","489","0.96","hard","gezort","4","77683","0","612088","611598","NA","NA","0","617794","612073","732582","746593","746573","0","747171","0","612074","617766","NA","0","NA","0","0","617123","747662","66039","NA","746572","LexicalDecision"
"No","500","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","543","legacy","xpyriment","0.9614243323442137","n","500","0.96","hard","deals","4","77683","0","612088","611598","NA","NA","0","617794","612073","732582","748315","748293","0","749008","0","612074","617766","NA","0","NA","0","0","617123","749510","66039","NA","748292","LexicalDecision"
"No","437","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","527","legacy","xpyriment","0.9615384615384616","m","437","0.96","hard","anam","4","77683","0","612088","611598","NA","NA","0","617794","612073","732582","750085","750066","0","750758","0","612074","617766","NA","0","NA","0","0","617123","751198","66039","NA","750066","LexicalDecision"
"No","516","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","550","legacy","xpyriment","0.9616519174041298","n","516","0.96","hard","spuitjes","4","77683","0","612088","611598","NA","NA","0","617794","612073","732582","751831","751809","0","752530","0","612074","617766","NA","0","NA","0","0","617123","753048","66039","NA","751808","LexicalDecision"
"No","1034","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","462","legacy","xpyriment","0.961764705882353","m","1034","0.96","hard","bevacht","4","77683","0","612088","611598","NA","NA","0","617794","612073","732582","753636","753616","0","754248","0","612074","617766","NA","0","NA","0","0","617123","755285","66039","NA","753615","LexicalDecision"
"No","474","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","436","legacy","xpyriment","0.9618768328445748","m","474","0.96","hard","begriet","4","77683","0","612088","611598","NA","NA","0","617794","612073","732582","755872","755850","0","756465","0","612074","617766","NA","0","NA","0","0","617123","756942","66039","NA","755849","LexicalDecision"
"No","524","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","466","legacy","xpyriment","0.9619883040935673","n","524","0.96","hard","vruchtje","4","77683","0","612088","611598","NA","NA","0","617794","612073","732582","757522","757503","0","758141","0","612074","617766","NA","0","NA","0","0","617123","758667","66039","NA","757502","LexicalDecision"
"No","716","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","529","legacy","xpyriment","0.9620991253644315","n","716","0.96","hard","gifslang","4","77683","0","612088","611598","NA","NA","0","617794","612073","732582","759243","759224","0","759924","0","612074","617766","NA","0","NA","0","0","617123","760643","66039","NA","759223","LexicalDecision"
"No","569","1","3","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","411","legacy","xpyriment","0.9622093023255814","m","569","0.96","hard","lucter","4","77683","0","612088","611598","NA","NA","0","617794","612073","732582","761238","761219","0","761803","0","612074","617766","NA","0","NA","0","0","617123","762375","66039","NA","761219","LexicalDecision"
"No","631","0","3","LF","2","0","0","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","482","legacy","xpyriment","0.9594202898550724","m","631","0.92","hard","stroppen","4","77683","0","612088","611598","NA","NA","0","617794","612073","764373","762955","762934","0","763589","0","612074","617766","NA","0","NA","0","0","617123","764222","66039","NA","762933","LexicalDecision"
"No","823","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","585","legacy","xpyriment","0.9595375722543352","n","823","0.92","hard","diefje","4","77683","0","612088","611598","NA","NA","0","617794","612073","764373","766964","766943","0","767698","0","612074","617766","NA","0","NA","0","0","617123","768524","66039","NA","766943","LexicalDecision"
"No","506","1","3","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","588","legacy","xpyriment","0.9596541786743515","n","506","0.92","hard","scooters","4","77683","0","612088","611598","NA","NA","0","617794","612073","764373","769096","769076","0","769842","0","612074","617766","NA","0","NA","0","0","617123","770351","66039","NA","769075","LexicalDecision"
