"Practice","RT","accuracy","block","cond","condition","correct","correct_keyboard_response","correct_response","experiment_path","fixation_dur","keyboard_backend","mouse_backend","overall_accuracy","response_keyboard_response","response_time_keyboard_response","running_accuracy","stim_type","stimulus","subject_nr","time_Experimental","time_Practice","time_block_start","time_end_of_block_trigger","time_end_of_experiment","time_end_of_practice_block_trigger","time_experiment","time_experimental_block","time_experimental_sequence","time_feedback","time_fixation","time_fixation_duration","time_generalpreps","time_keyboard_response","time_main_instructions","time_new_block","time_new_block_trigger","time_new_sketchpad","time_practice_block","time_practice_block_trigger","time_practice_sequence_1","time_practice_start","time_presstostart","time_response_trigger","time_stimulus","time_stimulus_trigger","time_trial_sequence","title"
"No","554","1","1","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","587","legacy","xpyriment","0.9477611940298507","m","554","0.84","easy","sgjkreoe","5","48654","0","49010","NA","NA","NA","0","56261","48992","340344","342927","342906","0","343660","0","48992","56240","NA","0","NA","0","0","55194","344215","45528","NA","342906","LexicalDecision"
"No","495","1","1","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","479","legacy","xpyriment","0.9481481481481482","m","495","0.84","easy","tteser","5","48654","0","49010","NA","NA","NA","0","56261","48992","340344","344798","344777","0","345434","0","48992","56240","NA","0","NA","0","0","55194","345931","45528","NA","344776","LexicalDecision"
"No","797","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","459","legacy","xpyriment","0.9485294117647058","n","797","0.84","hard","diva","5","48654","0","346568","346086","NA","NA","0","353845","346551","340344","354279","354257","0","354892","0","346552","353819","NA","0","NA","0","0","350806","355691","45528","NA","354256","LexicalDecision"
"No","735","0","2","LF","2","0","0","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","414","legacy","xpyriment","0.9416058394160584","m","735","0.84","hard","kanons","5","48654","0","346568","346086","NA","NA","0","353845","346551","357742","356295","356276","0","356859","0","346552","353819","NA","0","NA","0","0","350806","357596","45528","NA","356275","LexicalDecision"
"No","553","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","510","legacy","xpyriment","0.9420289855072463","n","553","0.84","hard","eisers","5","48654","0","346568","346086","NA","NA","0","353845","346551","357742","360348","360325","0","361008","0","346552","353819","NA","0","NA","0","0","350806","361563","45528","NA","360325","LexicalDecision"
"No","571","1","2","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","468","legacy","xpyriment","0.9424460431654677","m","571","0.84","easy","eirtnprs","5","48654","0","346568","346086","NA","NA","0","353845","346551","357742","362150","362128","0","362775","0","346552","353819","NA","0","NA","0","0","350806","363348","45528","NA","362127","LexicalDecision"
"No","472","1","2","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","586","legacy","xpyriment","0.9428571428571428","m","472","0.88","easy","errsse","5","48654","0","346568","346086","NA","NA","0","353845","346551","357742","363993","363971","0","364729","0","346552","353819","NA","0","NA","0","0","350806","365202","45528","NA","363969","LexicalDecision"
"No","689","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","583","legacy","xpyriment","0.9432624113475178","n","689","0.92","hard","slipjes","5","48654","0","346568","346086","NA","NA","0","353845","346551","357742","365783","365763","0","366513","0","346552","353819","NA","0","NA","0","0","350806","367203","45528","NA","365763","LexicalDecision"
"No","491","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","435","legacy","xpyriment","0.9436619718309859","m","491","0.92","hard","drig","5","48654","0","346568","346086","NA","NA","0","353845","346551","357742","367809","367789","0","368392","0","346552","353819","NA","0","NA","0","0","350806","368886","45528","NA","367788","LexicalDecision"
"No","507","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","424","legacy","xpyriment","0.9440559440559441","n","507","0.92","hard","vormpjes","5","48654","0","346568","346086","NA","NA","0","353845","346551","357742","369469","369449","0","370048","0","346552","353819","NA","0","NA","0","0","350806","370557","45528","NA","369448","LexicalDecision"
"No","558","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","579","legacy","xpyriment","0.9444444444444444","m","558","0.92","hard","geemt","5","48654","0","346568","346086","NA","NA","0","353845","346551","357742","371149","371128","0","371871","0","346552","353819","NA","0","NA","0","0","350806","372430","45528","NA","371127","LexicalDecision"
"No","510","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","583","legacy","xpyriment","0.9448275862068966","m","510","0.92","hard","prappen","5","48654","0","346568","346086","NA","NA","0","353845","346551","357742","373008","372988","0","373737","0","346552","353819","NA","0","NA","0","0","350806","374249","45528","NA","372987","LexicalDecision"
"No","517","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","480","legacy","xpyriment","0.9452054794520548","m","517","0.92","hard","hoemen","5","48654","0","346568","346086","NA","NA","0","353845","346551","357742","374834","374813","0","375470","0","346552","353819","NA","0","NA","0","0","350806","375989","45528","NA","374813","LexicalDecision"
"No","632","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","525","legacy","xpyriment","0.9455782312925171","n","632","0.92","hard","sofa's","5","48654","0","346568","346086","NA","NA","0","353845","346551","357742","376577","376557","0","377260","0","346552","353819","NA","0","NA","0","0","350806","377894","45528","NA","376557","LexicalDecision"
"No","615","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","549","legacy","xpyriment","0.9459459459459459","n","615","0.92","hard","primeurs","5","48654","0","346568","346086","NA","NA","0","353845","346551","357742","378471","378452","0","379173","0","346552","353819","NA","0","NA","0","0","350806","379791","45528","NA","378450","LexicalDecision"
"No","558","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","552","legacy","xpyriment","0.9463087248322147","m","558","0.92","hard","jecht","5","48654","0","346568","346086","NA","NA","0","353845","346551","357742","380371","380348","0","381073","0","346552","353819","NA","0","NA","0","0","350806","381633","45528","NA","380347","LexicalDecision"
"No","531","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","537","legacy","xpyriment","0.9466666666666667","n","531","0.92","hard","bijwoord","5","48654","0","346568","346086","NA","NA","0","353845","346551","357742","382222","382202","0","382905","0","346552","353819","NA","0","NA","0","0","350806","383437","45528","NA","382201","LexicalDecision"
"No","588","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","500","legacy","xpyriment","0.9470198675496688","n","588","0.92","hard","party's","5","48654","0","346568","346086","NA","NA","0","353845","346551","357742","384023","384002","0","384669","0","346552","353819","NA","0","NA","0","0","350806","385259","45528","NA","384001","LexicalDecision"
"No","863","0","2","LF","2","0","0","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","503","legacy","xpyriment","0.9407894736842105","m","863","0.88","hard","koordjes","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","385855","385833","0","386512","0","346552","353819","NA","0","NA","0","0","350806","387378","45528","NA","385832","LexicalDecision"
"No","550","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","442","legacy","xpyriment","0.9411764705882353","n","550","0.88","hard","tumors","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","390112","390092","0","390714","0","346552","353819","NA","0","NA","0","0","350806","391266","45528","NA","390091","LexicalDecision"
"No","930","1","2","HF","1","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","522","legacy","xpyriment","0.9415584415584416","n","930","0.88","easy","delen","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","391843","391825","0","392512","0","346552","353819","NA","0","NA","0","0","350806","393444","45528","NA","391824","LexicalDecision"
"No","514","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","591","legacy","xpyriment","0.9419354838709677","n","514","0.88","hard","mossels","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","394025","394003","0","394767","0","346552","353819","NA","0","NA","0","0","350806","395282","45528","NA","394002","LexicalDecision"
"No","606","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","452","legacy","xpyriment","0.9423076923076923","n","606","0.88","hard","slijper","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","395872","395852","0","396496","0","346552","353819","NA","0","NA","0","0","350806","397103","45528","NA","395851","LexicalDecision"
"No","709","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","435","legacy","xpyriment","0.9426751592356688","m","709","0.88","hard","begen","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","397705","397683","0","398290","0","346552","353819","NA","0","NA","0","0","350806","399001","45528","NA","397683","LexicalDecision"
"No","546","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","406","legacy","xpyriment","0.9430379746835443","m","546","0.92","hard","temgeen","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","399657","399635","0","400215","0","346552","353819","NA","0","NA","0","0","350806","400762","45528","NA","399634","LexicalDecision"
"No","733","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","501","legacy","xpyriment","0.9433962264150944","m","733","0.92","hard","moofden","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","401355","401336","0","401987","0","346552","353819","NA","0","NA","0","0","350806","402722","45528","NA","401335","LexicalDecision"
"No","973","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","501","legacy","xpyriment","0.94375","m","973","0.92","hard","kwestje","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","403333","403313","0","403986","0","346552","353819","NA","0","NA","0","0","350806","404961","45528","NA","403312","LexicalDecision"
"No","502","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","477","legacy","xpyriment","0.9440993788819876","n","502","0.92","hard","peukjes","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","405545","405523","0","406179","0","346552","353819","NA","0","NA","0","0","350806","406683","45528","NA","405522","LexicalDecision"
"No","920","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","422","legacy","xpyriment","0.9444444444444444","m","920","0.96","hard","moze","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","407263","407244","0","407836","0","346552","353819","NA","0","NA","0","0","350806","408759","45528","NA","407243","LexicalDecision"
"No","740","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","531","legacy","xpyriment","0.9447852760736196","n","740","0.96","hard","drumstel","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","409346","409328","0","410027","0","346552","353819","NA","0","NA","0","0","350806","410769","45528","NA","409327","LexicalDecision"
"No","777","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","501","legacy","xpyriment","0.9451219512195121","m","777","0.96","hard","geklaaid","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","411358","411338","0","412006","0","346552","353819","NA","0","NA","0","0","350806","412784","45528","NA","411337","LexicalDecision"
"No","1417","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","524","legacy","xpyriment","0.9454545454545454","m","1417","0.96","hard","doordan","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","413411","413391","0","414093","0","346552","353819","NA","0","NA","0","0","350806","415512","45528","NA","413390","LexicalDecision"
"No","581","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","447","legacy","xpyriment","0.9457831325301205","n","581","0.96","hard","albums","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","416084","416064","0","416690","0","346552","353819","NA","0","NA","0","0","350806","417273","45528","NA","416063","LexicalDecision"
"No","1437","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","593","legacy","xpyriment","0.9461077844311377","n","1437","0.96","hard","look","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","417852","417830","0","418598","0","346552","353819","NA","0","NA","0","0","350806","420037","45528","NA","417828","LexicalDecision"
"No","869","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","571","legacy","xpyriment","0.9464285714285714","n","869","0.96","hard","padjes","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","420622","420600","0","421340","0","346552","353819","NA","0","NA","0","0","350806","422211","45528","NA","420599","LexicalDecision"
"No","630","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","497","legacy","xpyriment","0.9467455621301775","m","630","0.96","hard","sobbool","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","422800","422780","0","423451","0","346552","353819","NA","0","NA","0","0","350806","424083","45528","NA","422779","LexicalDecision"
"No","941","1","2","HF","1","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","488","legacy","xpyriment","0.9470588235294117","n","941","0.96","easy","hieruit","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","424695","424674","0","425328","0","346552","353819","NA","0","NA","0","0","350806","426271","45528","NA","424673","LexicalDecision"
"No","675","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","486","legacy","xpyriment","0.9473684210526315","m","675","0.96","hard","verniet","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","426899","426880","0","427542","0","346552","353819","NA","0","NA","0","0","350806","428219","45528","NA","426878","LexicalDecision"
"No","551","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","474","legacy","xpyriment","0.9476744186046512","n","551","0.96","hard","coupons","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","428812","428793","0","429447","0","346552","353819","NA","0","NA","0","0","350806","430000","45528","NA","428791","LexicalDecision"
"No","1121","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","547","legacy","xpyriment","0.9479768786127167","m","1121","0.96","hard","starte","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","430619","430599","0","431308","0","346552","353819","NA","0","NA","0","0","350806","432430","45528","NA","430598","LexicalDecision"
"No","814","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","533","legacy","xpyriment","0.9482758620689655","m","814","0.96","hard","smank","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","433025","433005","0","433706","0","346552","353819","NA","0","NA","0","0","350806","434522","45528","NA","433003","LexicalDecision"
"No","618","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","423","legacy","xpyriment","0.9485714285714286","m","618","0.96","hard","uitters","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","435148","435129","0","435728","0","346552","353819","NA","0","NA","0","0","350806","436348","45528","NA","435129","LexicalDecision"
"No","692","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","450","legacy","xpyriment","0.9488636363636364","m","692","0.96","hard","wieper","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","436931","436911","0","437533","0","346552","353819","NA","0","NA","0","0","350806","438227","45528","NA","436910","LexicalDecision"
"No","531","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","447","legacy","xpyriment","0.9491525423728814","m","531","1.0","hard","derken","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","438816","438798","0","439415","0","346552","353819","NA","0","NA","0","0","350806","439949","45528","NA","438797","LexicalDecision"
"No","673","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","523","legacy","xpyriment","0.949438202247191","m","673","1.0","hard","damer","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","440519","440499","0","441199","0","346552","353819","NA","0","NA","0","0","350806","441874","45528","NA","440498","LexicalDecision"
"No","477","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","573","legacy","xpyriment","0.9497206703910615","m","477","1.0","hard","steeven","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","442452","442432","0","443176","0","346552","353819","NA","0","NA","0","0","350806","443654","45528","NA","442431","LexicalDecision"
"No","669","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","565","legacy","xpyriment","0.95","n","669","1.0","hard","nachtjes","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","444226","444206","0","444951","0","346552","353819","NA","0","NA","0","0","350806","445621","45528","NA","444205","LexicalDecision"
"No","501","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","470","legacy","xpyriment","0.9502762430939227","m","501","1.0","hard","koedend","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","446206","446186","0","446824","0","346552","353819","NA","0","NA","0","0","350806","447326","45528","NA","446185","LexicalDecision"
"No","592","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","420","legacy","xpyriment","0.9505494505494505","n","592","1.0","hard","schatjes","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","447914","447895","0","448492","0","346552","353819","NA","0","NA","0","0","350806","449085","45528","NA","447894","LexicalDecision"
"No","509","1","2","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","504","legacy","xpyriment","0.9508196721311475","m","509","1.0","easy","rimeupsr","5","48654","0","346568","346086","NA","NA","0","353845","346551","387523","449713","449692","0","450375","0","346552","353819","NA","0","NA","0","0","350806","450885","45528","NA","449691","LexicalDecision"
"No","880","0","2","LF","2","0","0","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","459","legacy","xpyriment","0.9456521739130435","m","880","0.96","hard","stropje","5","48654","0","346568","346086","NA","NA","0","353845","346551","453121","451467","451448","0","452081","0","346552","353819","NA","0","NA","0","0","350806","452963","45528","NA","451447","LexicalDecision"
"No","615","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","570","legacy","xpyriment","0.9459459459459459","n","615","0.96","hard","schepjes","5","48654","0","346568","346086","NA","NA","0","353845","346551","453121","455709","455688","0","456432","0","346552","353819","NA","0","NA","0","0","350806","457049","45528","NA","455688","LexicalDecision"
"No","780","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","528","legacy","xpyriment","0.946236559139785","m","780","0.96","hard","groeg","5","48654","0","346568","346086","NA","NA","0","353845","346551","453121","457634","457614","0","458304","0","346552","353819","NA","0","NA","0","0","350806","459086","45528","NA","457613","LexicalDecision"
"No","803","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","558","legacy","xpyriment","0.946524064171123","n","803","0.96","hard","bever","5","48654","0","346568","346086","NA","NA","0","353845","346551","453121","459675","459652","0","460384","0","346552","353819","NA","0","NA","0","0","350806","461188","45528","NA","459651","LexicalDecision"
"No","479","1","2","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","524","legacy","xpyriment","0.9468085106382979","m","479","0.96","easy","snajaled","5","48654","0","346568","346086","NA","NA","0","353845","346551","453121","461792","461770","0","462461","0","346552","353819","NA","0","NA","0","0","350806","462942","45528","NA","461769","LexicalDecision"
"No","554","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","407","legacy","xpyriment","0.9470899470899471","m","554","0.96","hard","aand","5","48654","0","346568","346086","NA","NA","0","353845","346551","453121","463532","463510","0","464091","0","346552","353819","NA","0","NA","0","0","350806","464647","45528","NA","463510","LexicalDecision"
"No","539","0","2","LF","2","0","0","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","407","legacy","xpyriment","0.9421052631578948","m","539","0.92","hard","raster","5","48654","0","346568","346086","NA","NA","0","353845","346551","466501","465245","465226","0","465808","0","346552","353819","NA","0","NA","0","0","350806","466348","45528","NA","465225","LexicalDecision"
"No","635","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","496","legacy","xpyriment","0.9424083769633508","m","635","0.92","hard","stenk","5","48654","0","346568","346086","NA","NA","0","353845","346551","466501","469089","469067","0","469737","0","346552","353819","NA","0","NA","0","0","350806","470373","45528","NA","469067","LexicalDecision"
"No","511","1","2","HF","1","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","512","legacy","xpyriment","0.9427083333333334","n","511","0.92","easy","daad","5","48654","0","346568","346086","NA","NA","0","353845","346551","466501","470976","470955","0","471642","0","346552","353819","NA","0","NA","0","0","350806","472154","45528","NA","470954","LexicalDecision"
"No","522","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","489","legacy","xpyriment","0.9430051813471503","m","522","0.92","hard","tervas","5","48654","0","346568","346086","NA","NA","0","353845","346551","466501","472737","472717","0","473374","0","346552","353819","NA","0","NA","0","0","350806","473898","45528","NA","472716","LexicalDecision"
"No","722","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","581","legacy","xpyriment","0.9432989690721649","m","722","0.92","hard","mortiek","5","48654","0","346568","346086","NA","NA","0","353845","346551","466501","474508","474490","0","475246","0","346552","353819","NA","0","NA","0","0","350806","475969","45528","NA","474489","LexicalDecision"
"No","512","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","559","legacy","xpyriment","0.9435897435897436","m","512","0.92","hard","egnect","5","48654","0","346568","346086","NA","NA","0","353845","346551","466501","476546","476524","0","477256","0","346552","353819","NA","0","NA","0","0","350806","477770","45528","NA","476523","LexicalDecision"
"No","421","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","567","legacy","xpyriment","0.9438775510204082","m","421","0.92","hard","bechte","5","48654","0","346568","346086","NA","NA","0","353845","346551","466501","478355","478337","0","479071","0","346552","353819","NA","0","NA","0","0","350806","479494","45528","NA","478336","LexicalDecision"
"No","668","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","556","legacy","xpyriment","0.9441624365482234","n","668","0.92","hard","lieverds","5","48654","0","346568","346086","NA","NA","0","353845","346551","466501","480077","480057","0","480788","0","346552","353819","NA","0","NA","0","0","350806","481458","45528","NA","480056","LexicalDecision"
"No","861","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","564","legacy","xpyriment","0.9444444444444444","n","861","0.92","hard","panty's","5","48654","0","346568","346086","NA","NA","0","353845","346551","466501","482038","482018","0","482760","0","346552","353819","NA","0","NA","0","0","350806","483623","45528","NA","482017","LexicalDecision"
"No","802","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","475","legacy","xpyriment","0.9447236180904522","n","802","0.92","hard","strippen","5","48654","0","346568","346086","NA","NA","0","353845","346551","466501","484213","484194","0","484843","0","346552","353819","NA","0","NA","0","0","350806","485647","45528","NA","484193","LexicalDecision"
"No","840","1","2","HF","1","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","468","legacy","xpyriment","0.945","n","840","0.92","easy","franse","5","48654","0","346568","346086","NA","NA","0","353845","346551","466501","486231","486210","0","486853","0","346552","353819","NA","0","NA","0","0","350806","487695","45528","NA","486209","LexicalDecision"
"No","678","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","515","legacy","xpyriment","0.945273631840796","m","678","0.92","hard","spindig","5","48654","0","346568","346086","NA","NA","0","353845","346551","466501","488279","488259","0","488947","0","346552","353819","NA","0","NA","0","0","350806","489627","45528","NA","488258","LexicalDecision"
"No","654","1","2","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","411","legacy","xpyriment","0.9455445544554455","m","654","0.92","easy","tespja","5","48654","0","346568","346086","NA","NA","0","353845","346551","466501","490198","490179","0","490761","0","346552","353819","NA","0","NA","0","0","350806","491418","45528","NA","490178","LexicalDecision"
"No","455","1","2","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","567","legacy","xpyriment","0.9458128078817734","m","455","0.92","easy","jlsueki","5","48654","0","346568","346086","NA","NA","0","353845","346551","466501","492006","491983","0","492722","0","346552","353819","NA","0","NA","0","0","350806","493180","45528","NA","491983","LexicalDecision"
"No","474","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","522","legacy","xpyriment","0.946078431372549","m","474","0.92","hard","nierp","5","48654","0","346568","346086","NA","NA","0","353845","346551","466501","493760","493740","0","494436","0","346552","353819","NA","0","NA","0","0","350806","494913","45528","NA","493740","LexicalDecision"
"No","727","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","468","legacy","xpyriment","0.9463414634146341","m","727","0.92","hard","vergent","5","48654","0","346568","346086","NA","NA","0","353845","346551","466501","495507","495487","0","496134","0","346552","353819","NA","0","NA","0","0","350806","496863","45528","NA","495486","LexicalDecision"
"No","574","0","2","LF","2","0","0","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","509","legacy","xpyriment","0.941747572815534","m","574","0.88","hard","boffen","5","48654","0","346568","346086","NA","NA","0","353845","346551","498841","497456","497437","0","498116","0","346552","353819","NA","0","NA","0","0","350806","498692","45528","NA","497436","LexicalDecision"
"No","713","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","547","legacy","xpyriment","0.9420289855072463","m","713","0.88","hard","verblek","5","48654","0","346568","346086","NA","NA","0","353845","346551","498841","501433","501408","0","502135","0","346552","353819","NA","0","NA","0","0","350806","502850","45528","NA","501408","LexicalDecision"
"No","1718","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","475","legacy","xpyriment","0.9423076923076923","n","1718","0.88","hard","baseball","5","48654","0","346568","346086","NA","NA","0","353845","346551","498841","503439","503419","0","504071","0","346552","353819","NA","0","NA","0","0","350806","505791","45528","NA","503417","LexicalDecision"
"No","564","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","435","legacy","xpyriment","0.9425837320574163","n","564","0.92","hard","wiegjes","5","48654","0","346568","346086","NA","NA","0","353845","346551","498841","506375","506353","0","506965","0","346552","353819","NA","0","NA","0","0","350806","507531","45528","NA","506352","LexicalDecision"
"No","474","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","457","legacy","xpyriment","0.9428571428571428","n","474","0.92","hard","wieltje","5","48654","0","346568","346086","NA","NA","0","353845","346551","498841","508160","508140","0","508762","0","346552","353819","NA","0","NA","0","0","350806","509238","45528","NA","508139","LexicalDecision"
