"Practice","RT","accuracy","block","cond","condition","correct","correct_keyboard_response","correct_response","experiment_path","fixation_dur","keyboard_backend","mouse_backend","overall_accuracy","response_keyboard_response","response_time_keyboard_response","running_accuracy","stim_type","stimulus","subject_nr","time_Experimental","time_Practice","time_block_start","time_end_of_block_trigger","time_end_of_experiment","time_end_of_practice_block_trigger","time_experiment","time_experimental_block","time_experimental_sequence","time_feedback","time_fixation","time_fixation_duration","time_generalpreps","time_keyboard_response","time_main_instructions","time_new_block","time_new_block_trigger","time_new_sketchpad","time_practice_block","time_practice_block_trigger","time_practice_sequence_1","time_practice_start","time_presstostart","time_response_trigger","time_stimulus","time_stimulus_trigger","time_trial_sequence","title"
"No","797","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","594","legacy","xpyriment","0.855072463768116","n","797","0.76","hard","korfbal","3","57700","0","285755","285678","NA","NA","0","291149","285754","282355","293608","293607","0","294239","0","285754","291145","NA","0","NA","0","0","290392","295037","54027","NA","293607","LexicalDecision"
"No","1132","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","428","legacy","xpyriment","0.8561151079136691","n","1132","0.76","hard","micro's","3","57700","0","285755","285678","NA","NA","0","291149","285754","282355","295122","295121","0","295583","0","285754","291145","NA","0","NA","0","0","290392","296716","54027","NA","295121","LexicalDecision"
"No","864","1","2","Random","4","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","583","legacy","xpyriment","0.8571428571428571","m","864","0.76","easy","ebalmss","3","57700","0","285755","285678","NA","NA","0","291149","285754","282355","296803","296802","0","297419","0","285754","291145","NA","0","NA","0","0","290392","298284","54027","NA","296802","LexicalDecision"
"No","502","0","2","LF","2","0","0","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","531","legacy","xpyriment","0.851063829787234","m","502","0.72","hard","blondjes","3","57700","0","285755","285678","NA","NA","0","291149","285754","299459","298367","298366","0","298934","0","285754","291145","NA","0","NA","0","0","290392","299437","54027","NA","298366","LexicalDecision"
"No","610","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","524","legacy","xpyriment","0.852112676056338","n","610","0.72","hard","tekstje","3","57700","0","285755","285678","NA","NA","0","291149","285754","299459","301577","301575","0","302136","0","285754","291145","NA","0","NA","0","0","290392","302747","54027","NA","301575","LexicalDecision"
"No","952","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","458","legacy","xpyriment","0.8531468531468531","m","952","0.76","hard","gitpen","3","57700","0","285755","285678","NA","NA","0","291149","285754","299459","302832","302831","0","303326","0","285754","291145","NA","0","NA","0","0","290392","304278","54027","NA","302831","LexicalDecision"
"No","749","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","429","legacy","xpyriment","0.8541666666666666","n","749","0.76","hard","mouwtjes","3","57700","0","285755","285678","NA","NA","0","291149","285754","299459","304363","304362","0","304823","0","285754","291145","NA","0","NA","0","0","290392","305572","54027","NA","304362","LexicalDecision"
"No","849","0","2","Pseudo","3","0","0","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","440","legacy","xpyriment","0.8482758620689655","n","849","0.76","hard","buim","3","57700","0","285755","285678","NA","NA","0","291149","285754","306993","305658","305657","0","306124","0","285754","291145","NA","0","NA","0","0","290392","306973","54027","NA","305657","LexicalDecision"
"No","632","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","473","legacy","xpyriment","0.8493150684931506","m","632","0.76","hard","jark","3","57700","0","285755","285678","NA","NA","0","291149","285754","306993","309090","309089","0","309598","0","285754","291145","NA","0","NA","0","0","290392","310231","54027","NA","309089","LexicalDecision"
"No","880","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","570","legacy","xpyriment","0.8503401360544217","n","880","0.8","hard","dwergjes","3","57700","0","285755","285678","NA","NA","0","291149","285754","306993","310315","310314","0","310915","0","285754","291145","NA","0","NA","0","0","290392","311796","54027","NA","310314","LexicalDecision"
"No","828","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","563","legacy","xpyriment","0.8513513513513513","n","828","0.8","hard","brandje","3","57700","0","285755","285678","NA","NA","0","291149","285754","306993","311880","311879","0","312471","0","285754","291145","NA","0","NA","0","0","290392","313300","54027","NA","311879","LexicalDecision"
"No","558","1","2","Random","4","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","479","legacy","xpyriment","0.8523489932885906","m","558","0.8","easy","sgjkreoe","3","57700","0","285755","285678","NA","NA","0","291149","285754","306993","313385","313384","0","313897","0","285754","291145","NA","0","NA","0","0","290392","314456","54027","NA","313384","LexicalDecision"
"No","608","0","2","LF","2","0","0","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","571","legacy","xpyriment","0.8466666666666667","m","608","0.76","hard","primeurs","3","57700","0","285755","285678","NA","NA","0","291149","285754","315773","314540","314539","0","315144","0","285754","291145","NA","0","NA","0","0","290392","315753","54027","NA","314539","LexicalDecision"
"No","1198","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","484","legacy","xpyriment","0.847682119205298","m","1198","0.8","hard","broot","3","57700","0","285755","285678","NA","NA","0","291149","285754","315773","317890","317889","0","318408","0","285754","291145","NA","0","NA","0","0","290392","319607","54027","NA","317889","LexicalDecision"
"No","599","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","575","legacy","xpyriment","0.8486842105263158","m","599","0.8","hard","ceggen","3","57700","0","285755","285678","NA","NA","0","291149","285754","315773","319692","319691","0","320300","0","285754","291145","NA","0","NA","0","0","290392","320900","54027","NA","319691","LexicalDecision"
"No","782","0","2","LF","2","0","0","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","580","legacy","xpyriment","0.8431372549019608","m","782","0.8","hard","leegten","3","57700","0","285755","285678","NA","NA","0","291149","285754","322408","320985","320984","0","321604","0","285754","291145","NA","0","NA","0","0","290392","322387","54027","NA","320984","LexicalDecision"
"No","654","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","574","legacy","xpyriment","0.8441558441558441","n","654","0.8","hard","rijder","3","57700","0","285755","285678","NA","NA","0","291149","285754","322408","324523","324522","0","325122","0","285754","291145","NA","0","NA","0","0","290392","325777","54027","NA","324522","LexicalDecision"
"No","597","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","443","legacy","xpyriment","0.8451612903225807","m","597","0.8","hard","mour","3","57700","0","285755","285678","NA","NA","0","291149","285754","322408","325861","325860","0","326334","0","285754","291145","NA","0","NA","0","0","290392","326932","54027","NA","325860","LexicalDecision"
"No","890","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","442","legacy","xpyriment","0.8461538461538461","m","890","0.8","hard","luurt","3","57700","0","285755","285678","NA","NA","0","291149","285754","322408","327017","327016","0","327491","0","285754","291145","NA","0","NA","0","0","290392","328382","54027","NA","327016","LexicalDecision"
"No","852","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","474","legacy","xpyriment","0.8471337579617835","m","852","0.8","hard","geet","3","57700","0","285755","285678","NA","NA","0","291149","285754","322408","328466","328465","0","328976","0","285754","291145","NA","0","NA","0","0","290392","329829","54027","NA","328465","LexicalDecision"
"No","1185","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","412","legacy","xpyriment","0.8481012658227848","m","1185","0.8","hard","mondim","3","57700","0","285755","285678","NA","NA","0","291149","285754","322408","329913","329912","0","330364","0","285754","291145","NA","0","NA","0","0","290392","331550","54027","NA","329912","LexicalDecision"
"No","2000","0","2","LF","2","0","0","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","507","legacy","xpyriment","0.8427672955974843","None","2000","0.8","hard","spiertje","3","57700","0","285755","285678","NA","NA","0","291149","285754","334197","331634","331633","0","332175","0","285754","291145","NA","0","NA","0","0","290392","334175","54027","NA","331633","LexicalDecision"
"No","746","1","2","HF","1","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","415","legacy","xpyriment","0.84375","n","746","0.8","easy","snel","3","57700","0","285755","285678","NA","NA","0","291149","285754","334197","336314","336312","0","336763","0","285754","291145","NA","0","NA","0","0","290392","337510","54027","NA","336312","LexicalDecision"
"No","516","1","2","HF","1","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","400","legacy","xpyriment","0.84472049689441","n","516","0.8","easy","drukken","3","57700","0","285755","285678","NA","NA","0","291149","285754","334197","337594","337593","0","338030","0","285754","291145","NA","0","NA","0","0","290392","338547","54027","NA","337593","LexicalDecision"
"No","701","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","405","legacy","xpyriment","0.845679012345679","n","701","0.8","hard","setje","3","57700","0","285755","285678","NA","NA","0","291149","285754","334197","338632","338631","0","339065","0","285754","291145","NA","0","NA","0","0","290392","339767","54027","NA","338631","LexicalDecision"
"No","507","1","2","HF","1","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","559","legacy","xpyriment","0.8466257668711656","n","507","0.8","easy","slapen","3","57700","0","285755","285678","NA","NA","0","291149","285754","334197","339851","339850","0","340440","0","285754","291145","NA","0","NA","0","0","290392","340948","54027","NA","339850","LexicalDecision"
"No","1812","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","467","legacy","xpyriment","0.8475609756097561","m","1812","0.8","hard","deiring","3","57700","0","285755","285678","NA","NA","0","291149","285754","334197","341032","341031","0","341529","0","285754","291145","NA","0","NA","0","0","290392","343342","54027","NA","341031","LexicalDecision"
"No","869","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","587","legacy","xpyriment","0.8484848484848485","m","869","0.8","hard","begook","3","57700","0","285755","285678","NA","NA","0","291149","285754","334197","343427","343426","0","344048","0","285754","291145","NA","0","NA","0","0","290392","344918","54027","NA","343426","LexicalDecision"
"No","1922","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","472","legacy","xpyriment","0.8493975903614458","n","1922","0.84","hard","kloofjes","3","57700","0","285755","285678","NA","NA","0","291149","285754","334197","345002","345001","0","345511","0","285754","291145","NA","0","NA","0","0","290392","347434","54027","NA","345001","LexicalDecision"
"No","991","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","430","legacy","xpyriment","0.8502994011976048","m","991","0.84","hard","keed","3","57700","0","285755","285678","NA","NA","0","291149","285754","334197","347520","347519","0","347983","0","285754","291145","NA","0","NA","0","0","290392","348975","54027","NA","347519","LexicalDecision"
"No","821","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","539","legacy","xpyriment","0.8511904761904762","n","821","0.84","hard","rietjes","3","57700","0","285755","285678","NA","NA","0","291149","285754","334197","349059","349058","0","349631","0","285754","291145","NA","0","NA","0","0","290392","350452","54027","NA","349058","LexicalDecision"
"No","886","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","471","legacy","xpyriment","0.8520710059171598","m","886","0.84","hard","kungen","3","57700","0","285755","285678","NA","NA","0","291149","285754","334197","350537","350536","0","351043","0","285754","291145","NA","0","NA","0","0","290392","351929","54027","NA","350536","LexicalDecision"
"No","844","1","2","HF","1","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","411","legacy","xpyriment","0.8529411764705882","n","844","0.88","easy","kunnen","3","57700","0","285755","285678","NA","NA","0","291149","285754","334197","352014","352013","0","352461","0","285754","291145","NA","0","NA","0","0","290392","353305","54027","NA","352013","LexicalDecision"
"No","840","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","576","legacy","xpyriment","0.8538011695906432","m","840","0.88","hard","bobjet","3","57700","0","285755","285678","NA","NA","0","291149","285754","334197","353392","353391","0","354008","0","285754","291145","NA","0","NA","0","0","290392","354848","54027","NA","353391","LexicalDecision"
"No","811","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","507","legacy","xpyriment","0.8546511627906976","n","811","0.88","hard","rompen","3","57700","0","285755","285678","NA","NA","0","291149","285754","334197","354932","354931","0","355475","0","285754","291145","NA","0","NA","0","0","290392","356286","54027","NA","354931","LexicalDecision"
"No","677","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","396","legacy","xpyriment","0.8554913294797688","m","677","0.88","hard","beler","3","57700","0","285755","285678","NA","NA","0","291149","285754","334197","356370","356369","0","356806","0","285754","291145","NA","0","NA","0","0","290392","357483","54027","NA","356369","LexicalDecision"
"No","788","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","417","legacy","xpyriment","0.8563218390804598","n","788","0.88","hard","buggy","3","57700","0","285755","285678","NA","NA","0","291149","285754","334197","357569","357568","0","358016","0","285754","291145","NA","0","NA","0","0","290392","358804","54027","NA","357568","LexicalDecision"
"No","741","0","2","Pseudo","3","0","0","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","407","legacy","xpyriment","0.8514285714285714","n","741","0.88","hard","viet","3","57700","0","285755","285678","NA","NA","0","291149","285754","360086","358889","358888","0","359324","0","285754","291145","NA","0","NA","0","0","290392","360066","54027","NA","358888","LexicalDecision"
"No","854","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","492","legacy","xpyriment","0.8522727272727273","m","854","0.88","hard","prijgen","3","57700","0","285755","285678","NA","NA","0","291149","285754","360086","362201","362200","0","362726","0","285754","291145","NA","0","NA","0","0","290392","363581","54027","NA","362200","LexicalDecision"
"No","624","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","536","legacy","xpyriment","0.8531073446327684","m","624","0.88","hard","kicht","3","57700","0","285755","285678","NA","NA","0","291149","285754","360086","363665","363664","0","364236","0","285754","291145","NA","0","NA","0","0","290392","364861","54027","NA","363664","LexicalDecision"
"No","1067","0","2","LF","2","0","0","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","430","legacy","xpyriment","0.848314606741573","m","1067","0.88","hard","rolkraag","3","57700","0","285755","285678","NA","NA","0","291149","285754","366497","364947","364946","0","365408","0","285754","291145","NA","0","NA","0","0","290392","366476","54027","NA","364946","LexicalDecision"
"No","582","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","507","legacy","xpyriment","0.8491620111731844","n","582","0.88","hard","druifjes","3","57700","0","285755","285678","NA","NA","0","291149","285754","366497","368602","368601","0","369143","0","285754","291145","NA","0","NA","0","0","290392","369726","54027","NA","368601","LexicalDecision"
"No","735","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","564","legacy","xpyriment","0.85","m","735","0.88","hard","kilms","3","57700","0","285755","285678","NA","NA","0","291149","285754","366497","369811","369810","0","370416","0","285754","291145","NA","0","NA","0","0","290392","371152","54027","NA","369810","LexicalDecision"
"No","965","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","552","legacy","xpyriment","0.850828729281768","n","965","0.88","hard","fases","3","57700","0","285755","285678","NA","NA","0","291149","285754","366497","371236","371235","0","371831","0","285754","291145","NA","0","NA","0","0","290392","372797","54027","NA","371235","LexicalDecision"
"No","773","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","546","legacy","xpyriment","0.8516483516483516","m","773","0.88","hard","zellen","3","57700","0","285755","285678","NA","NA","0","291149","285754","366497","372883","372882","0","373462","0","285754","291145","NA","0","NA","0","0","290392","374236","54027","NA","372881","LexicalDecision"
"No","1028","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","461","legacy","xpyriment","0.8524590163934426","n","1028","0.88","hard","acts","3","57700","0","285755","285678","NA","NA","0","291149","285754","366497","374322","374321","0","374813","0","285754","291145","NA","0","NA","0","0","290392","375842","54027","NA","374321","LexicalDecision"
"No","702","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","555","legacy","xpyriment","0.8532608695652174","m","702","0.92","hard","aftijn","3","57700","0","285755","285678","NA","NA","0","291149","285754","366497","375927","375926","0","376515","0","285754","291145","NA","0","NA","0","0","290392","377218","54027","NA","375926","LexicalDecision"
"No","1190","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","592","legacy","xpyriment","0.8540540540540541","n","1190","0.92","hard","peddel","3","57700","0","285755","285678","NA","NA","0","291149","285754","366497","377302","377301","0","377926","0","285754","291145","NA","0","NA","0","0","290392","379117","54027","NA","377301","LexicalDecision"
"No","680","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","445","legacy","xpyriment","0.8548387096774194","n","680","0.92","hard","chalets","3","57700","0","285755","285678","NA","NA","0","291149","285754","366497","379202","379201","0","379687","0","285754","291145","NA","0","NA","0","0","290392","380368","54027","NA","379201","LexicalDecision"
"No","761","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","558","legacy","xpyriment","0.8556149732620321","m","761","0.92","hard","faarten","3","57700","0","285755","285678","NA","NA","0","291149","285754","366497","380452","380451","0","381044","0","285754","291145","NA","0","NA","0","0","290392","381806","54027","NA","380451","LexicalDecision"
"No","878","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","591","legacy","xpyriment","0.8563829787234043","m","878","0.92","hard","spal","3","57700","0","285755","285678","NA","NA","0","291149","285754","366497","381891","381890","0","382513","0","285754","291145","NA","0","NA","0","0","290392","383392","54027","NA","381890","LexicalDecision"
"No","1144","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","501","legacy","xpyriment","0.8571428571428571","n","1144","0.92","hard","gommen","3","57700","0","285755","285678","NA","NA","0","291149","285754","366497","383478","383477","0","384012","0","285754","291145","NA","0","NA","0","0","290392","385157","54027","NA","383477","LexicalDecision"
"No","1778","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","521","legacy","xpyriment","0.8578947368421053","m","1778","0.92","hard","kneeën","3","57700","0","285755","285678","NA","NA","0","291149","285754","366497","385242","385241","0","385798","0","285754","291145","NA","0","NA","0","0","290392","387577","54027","NA","385241","LexicalDecision"
"No","575","0","2","LF","2","0","0","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","501","legacy","xpyriment","0.8534031413612565","m","575","0.88","hard","sportlui","3","57700","0","285755","285678","NA","NA","0","291149","285754","388798","387665","387664","0","388201","0","285754","291145","NA","0","NA","0","0","290392","388777","54027","NA","387663","LexicalDecision"
"No","912","0","2","Pseudo","3","0","0","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","460","legacy","xpyriment","0.8489583333333334","n","912","0.84","hard","hentje","3","57700","0","285755","285678","NA","NA","0","291149","285754","392332","390905","390904","0","391399","0","285754","291145","NA","0","NA","0","0","290392","392312","54027","NA","390904","LexicalDecision"
"No","635","1","2","Random","4","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","576","legacy","xpyriment","0.8497409326424871","m","635","0.84","easy","aalg","3","57700","0","285755","285678","NA","NA","0","291149","285754","392332","394448","394447","0","395063","0","285754","291145","NA","0","NA","0","0","290392","395699","54027","NA","394447","LexicalDecision"
"No","611","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","595","legacy","xpyriment","0.8505154639175257","n","611","0.84","hard","drums","3","57700","0","285755","285678","NA","NA","0","291149","285754","392332","395782","395781","0","396411","0","285754","291145","NA","0","NA","0","0","290392","397023","54027","NA","395781","LexicalDecision"
"No","626","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","553","legacy","xpyriment","0.8512820512820513","m","626","0.84","hard","onel","3","57700","0","285755","285678","NA","NA","0","291149","285754","392332","397106","397105","0","397696","0","285754","291145","NA","0","NA","0","0","290392","398322","54027","NA","397105","LexicalDecision"
"No","916","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","437","legacy","xpyriment","0.8520408163265306","m","916","0.84","hard","kijzen","3","57700","0","285755","285678","NA","NA","0","291149","285754","392332","398407","398406","0","398877","0","285754","291145","NA","0","NA","0","0","290392","399794","54027","NA","398405","LexicalDecision"
"No","1114","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","574","legacy","xpyriment","0.8527918781725888","n","1114","0.84","hard","toontjes","3","57700","0","285755","285678","NA","NA","0","291149","285754","392332","399879","399878","0","400488","0","285754","291145","NA","0","NA","0","0","290392","401603","54027","NA","399878","LexicalDecision"
"No","2000","0","2","Pseudo","3","0","0","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","480","legacy","xpyriment","0.8484848484848485","None","2000","0.8","hard","biek","3","57700","0","285755","285678","NA","NA","0","291149","285754","404225","401687","401686","0","402203","0","285754","291145","NA","0","NA","0","0","290392","404203","54027","NA","401686","LexicalDecision"
"No","663","1","2","Random","4","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","452","legacy","xpyriment","0.8492462311557789","m","663","0.8","easy","uentttr","3","57700","0","285755","285678","NA","NA","0","291149","285754","404225","406336","406335","0","406822","0","285754","291145","NA","0","NA","0","0","290392","407486","54027","NA","406335","LexicalDecision"
"No","1255","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","429","legacy","xpyriment","0.85","m","1255","0.84","hard","herm","3","57700","0","285755","285678","NA","NA","0","291149","285754","404225","407571","407569","0","408033","0","285754","291145","NA","0","NA","0","0","290392","409289","54027","NA","407569","LexicalDecision"
"No","1526","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","450","legacy","xpyriment","0.8507462686567164","m","1526","0.84","hard","bereel","3","57700","0","285755","285678","NA","NA","0","291149","285754","404225","409375","409374","0","409859","0","285754","291145","NA","0","NA","0","0","290392","411386","54027","NA","409374","LexicalDecision"
"No","1323","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","552","legacy","xpyriment","0.8514851485148515","n","1323","0.84","hard","cakes","3","57700","0","285755","285678","NA","NA","0","291149","285754","404225","411472","411471","0","412065","0","285754","291145","NA","0","NA","0","0","290392","413389","54027","NA","411471","LexicalDecision"
"No","769","1","2","Random","4","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","552","legacy","xpyriment","0.8522167487684729","m","769","0.88","easy","nlgtese","3","57700","0","285755","285678","NA","NA","0","291149","285754","404225","413475","413474","0","414063","0","285754","291145","NA","0","NA","0","0","290392","414833","54027","NA","413474","LexicalDecision"
"No","774","0","2","LF","2","0","0","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","459","legacy","xpyriment","0.8480392156862745","m","774","0.84","hard","spatje","3","57700","0","285755","285678","NA","NA","0","291149","285754","416203","414918","414917","0","415408","0","285754","291145","NA","0","NA","0","0","290392","416183","54027","NA","414917","LexicalDecision"
"No","832","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","398","legacy","xpyriment","0.848780487804878","m","832","0.84","hard","belaap","3","57700","0","285755","285678","NA","NA","0","291149","285754","416203","418315","418314","0","418749","0","285754","291145","NA","0","NA","0","0","290392","419582","54027","NA","418314","LexicalDecision"
"No","764","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","431","legacy","xpyriment","0.8495145631067961","n","764","0.84","hard","griepje","3","57700","0","285755","285678","NA","NA","0","291149","285754","416203","419665","419664","0","420128","0","285754","291145","NA","0","NA","0","0","290392","420893","54027","NA","419664","LexicalDecision"
"No","630","1","2","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","418","legacy","xpyriment","0.8502415458937198","m","630","0.84","hard","begen","3","57700","0","285755","285678","NA","NA","0","291149","285754","416203","420977","420976","0","421429","0","285754","291145","NA","0","NA","0","0","290392","422060","54027","NA","420976","LexicalDecision"
"No","2000","0","2","LF","2","0","0","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","450","legacy","xpyriment","0.8461538461538461","None","2000","0.8","hard","laagjes","3","57700","0","285755","285678","NA","NA","0","291149","285754","424649","422145","422144","0","422627","0","285754","291145","NA","0","NA","0","0","290392","424627","54027","NA","422144","LexicalDecision"
"No","1142","1","2","HF","1","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","568","legacy","xpyriment","0.84688995215311","n","1142","0.8","easy","verloop","3","57700","0","285755","285678","NA","NA","0","291149","285754","424649","426766","426765","0","427372","0","285754","291145","NA","0","NA","0","0","290392","428515","54027","NA","426765","LexicalDecision"
"No","551","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","556","legacy","xpyriment","0.8476190476190476","n","551","0.8","hard","lolly's","3","57700","0","285755","285678","NA","NA","0","291149","285754","424649","428602","428601","0","429193","0","285754","291145","NA","0","NA","0","0","290392","429745","54027","NA","428601","LexicalDecision"
"No","458","1","2","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","545","legacy","xpyriment","0.8483412322274881","n","458","0.8","hard","marker","3","57700","0","285755","285678","NA","NA","0","291149","285754","424649","429830","429829","0","430411","0","285754","291145","NA","0","NA","0","0","290392","430870","54027","NA","429829","LexicalDecision"
"No","391","0","2","Pseudo","3","0","0","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","586","legacy","xpyriment","0.8443396226415094","n","391","0.76","hard","stolm","3","57700","0","285755","285678","NA","NA","0","291149","285754","431984","430955","430954","0","431572","0","285754","291145","NA","0","NA","0","0","290392","431964","54027","NA","430954","LexicalDecision"
