"Practice","RT","accuracy","block","cond","condition","correct","correct_keyboard_response","correct_response","experiment_path","fixation_dur","keyboard_backend","mouse_backend","overall_accuracy","response_keyboard_response","response_time_keyboard_response","running_accuracy","stim_type","stimulus","subject_nr","time_Experimental","time_Practice","time_block_start","time_end_of_block_trigger","time_end_of_experiment","time_end_of_practice_block_trigger","time_experiment","time_experimental_block","time_experimental_sequence","time_feedback","time_fixation","time_fixation_duration","time_generalpreps","time_keyboard_response","time_main_instructions","time_new_block","time_new_block_trigger","time_new_sketchpad","time_practice_block","time_practice_block_trigger","time_practice_sequence_1","time_practice_start","time_presstostart","time_response_trigger","time_stimulus","time_stimulus_trigger","time_trial_sequence","title"
"No","822","1","2","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","416","legacy","xpyriment","0.944","m","822","0.96","hard","ontreit","6","30828","16909","245189","245023","NA","NA","2737","250616","245186","428199","430366","430364","2757","430823","2759","245187","250614","NA","20102","NA","17005","17008","249722","431646","29212","NA","430364","LexicalDecision"
"No","737","0","2","Pseudo","3","0","0","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","471","legacy","xpyriment","0.9402390438247012","n","737","0.92","hard","schein","6","30828","16909","245189","245023","NA","NA","2737","250616","245186","433091","431804","431803","2757","432321","2759","245187","250614","NA","20102","NA","17005","17008","249722","433059","29212","NA","431802","LexicalDecision"
"No","846","1","2","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","407","legacy","xpyriment","0.9404761904761905","n","846","0.92","hard","zoentjes","6","30828","16909","245189","245023","NA","NA","2737","250616","245186","433091","435254","435253","2757","435702","2759","245187","250614","NA","20102","NA","17005","17008","249722","436549","29212","NA","435252","LexicalDecision"
"No","637","1","2","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","485","legacy","xpyriment","0.9407114624505929","m","637","0.92","hard","meikje","6","30828","16909","245189","245023","NA","NA","2737","250616","245186","433091","436708","436706","2757","437237","2759","245187","250614","NA","20102","NA","17005","17008","249722","437875","29212","NA","436706","LexicalDecision"
"No","949","1","2","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","397","legacy","xpyriment","0.9409448818897638","n","949","0.92","hard","sleetje","6","30828","16909","245189","245023","NA","NA","2737","250616","245186","433091","438032","438030","2757","438475","2759","245187","250614","NA","20102","NA","17005","17008","249722","439425","29212","NA","438029","LexicalDecision"
"No","675","1","2","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","478","legacy","xpyriment","0.9411764705882353","n","675","0.92","hard","sponsen","6","30828","16909","245189","245023","NA","NA","2737","250616","245186","433091","439583","439581","2757","440102","2759","245187","250614","NA","20102","NA","17005","17008","249722","440778","29212","NA","439581","LexicalDecision"
"No","591","1","2","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","547","legacy","xpyriment","0.94140625","n","591","0.92","hard","zalfje","6","30828","16909","245189","245023","NA","NA","2737","250616","245186","433091","440934","440933","2757","441523","2759","245187","250614","NA","20102","NA","17005","17008","249722","442116","29212","NA","440932","LexicalDecision"
"No","712","1","2","HF","1","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","403","legacy","xpyriment","0.9416342412451362","n","712","0.92","easy","zwijgen","6","30828","16909","245189","245023","NA","NA","2737","250616","245186","433091","442276","442274","2757","442723","2759","245187","250614","NA","20102","NA","17005","17008","249722","443436","29212","NA","442274","LexicalDecision"
"No","804","1","2","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","434","legacy","xpyriment","0.9418604651162791","n","804","0.92","hard","gamma's","6","30828","16909","245189","245023","NA","NA","2737","250616","245186","433091","443599","443598","2757","444081","2759","245187","250614","NA","20102","NA","17005","17008","249722","444886","29212","NA","443597","LexicalDecision"
"No","546","1","2","Random","4","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","502","legacy","xpyriment","0.9420849420849421","m","546","0.92","easy","wuejtoms","6","30828","16909","245189","245023","NA","NA","2737","250616","245186","433091","445044","445043","2757","445587","2759","245187","250614","NA","20102","NA","17005","17008","249722","446134","29212","NA","445042","LexicalDecision"
"No","998","0","2","Pseudo","3","0","0","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","416","legacy","xpyriment","0.9384615384615385","n","998","0.88","hard","zwarm","6","30828","16909","245189","245023","NA","NA","2737","250616","245186","447788","446297","446295","2757","446755","2759","245187","250614","NA","20102","NA","17005","17008","249722","447754","29212","NA","446295","LexicalDecision"
"No","588","1","2","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","472","legacy","xpyriment","0.9386973180076629","n","588","0.88","hard","fases","6","30828","16909","245189","245023","NA","NA","2737","250616","245186","447788","449962","449961","2757","450480","2759","245187","250614","NA","20102","NA","17005","17008","249722","451069","29212","NA","449960","LexicalDecision"
"No","590","1","2","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","589","legacy","xpyriment","0.9389312977099237","m","590","0.88","hard","finde","6","30828","16909","245189","245023","NA","NA","2737","250616","245186","447788","451223","451222","2757","451858","2759","245187","250614","NA","20102","NA","17005","17008","249722","452449","29212","NA","451221","LexicalDecision"
"No","616","1","2","HF","1","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","498","legacy","xpyriment","0.9391634980988594","n","616","0.88","easy","rechts","6","30828","16909","245189","245023","NA","NA","2737","250616","245186","447788","452610","452608","2757","453150","2759","245187","250614","NA","20102","NA","17005","17008","249722","453767","29212","NA","452607","LexicalDecision"
"No","580","1","2","Random","4","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","593","legacy","xpyriment","0.9393939393939394","m","580","0.88","easy","oekejt","6","30828","16909","245189","245023","NA","NA","2737","250616","245186","447788","453922","453920","2757","454558","2759","245187","250614","NA","20102","NA","17005","17008","249722","455139","29212","NA","453919","LexicalDecision"
"No","714","1","2","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","499","legacy","xpyriment","0.939622641509434","m","714","0.88","hard","eeksten","6","30828","16909","245189","245023","NA","NA","2737","250616","245186","447788","455296","455294","2757","455838","2759","245187","250614","NA","20102","NA","17005","17008","249722","456553","29212","NA","455294","LexicalDecision"
"No","607","1","2","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","558","legacy","xpyriment","0.9398496240601504","m","607","0.88","hard","cerdrum","6","30828","16909","245189","245023","NA","NA","2737","250616","245186","447788","456708","456707","2757","457312","2759","245187","250614","NA","20102","NA","17005","17008","249722","457920","29212","NA","456706","LexicalDecision"
"No","645","1","2","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","551","legacy","xpyriment","0.9400749063670412","n","645","0.88","hard","letsels","6","30828","16909","245189","245023","NA","NA","2737","250616","245186","447788","458077","458075","2757","458668","2759","245187","250614","NA","20102","NA","17005","17008","249722","459314","29212","NA","458074","LexicalDecision"
"No","1005","0","2","HF","1","0","0","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","557","legacy","xpyriment","0.9365671641791045","m","1005","0.84","easy","franse","6","30828","16909","245189","245023","NA","NA","2737","250616","245186","461112","459471","459469","2757","460071","2759","245187","250614","NA","20102","NA","17005","17008","249722","461077","29212","NA","459469","LexicalDecision"
"No","758","1","2","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","413","legacy","xpyriment","0.9368029739776952","n","758","0.84","hard","kotje","6","30828","16909","245189","245023","NA","NA","2737","250616","245186","461112","463276","463275","2757","463733","2759","245187","250614","NA","20102","NA","17005","17008","249722","464492","29212","NA","463274","LexicalDecision"
"No","637","1","2","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","505","legacy","xpyriment","0.937037037037037","m","637","0.84","hard","beesden","6","30828","16909","245189","245023","NA","NA","2737","250616","245186","461112","464651","464649","2757","465203","2759","245187","250614","NA","20102","NA","17005","17008","249722","465841","29212","NA","464648","LexicalDecision"
"No","755","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","532","legacy","xpyriment","0.9372693726937269","m","755","0.84","hard","tandag","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","461112","485935","485933","2757","486513","2759","466071","485841","NA","20102","NA","17005","17008","484950","487269","29212","NA","485932","LexicalDecision"
"No","866","1","3","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","547","legacy","xpyriment","0.9375","n","866","0.84","hard","puistje","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","461112","487427","487425","2757","488017","2759","466071","485841","NA","20102","NA","17005","17008","484950","488885","29212","NA","487425","LexicalDecision"
"No","742","1","3","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","497","legacy","xpyriment","0.9377289377289377","n","742","0.84","hard","starters","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","461112","489045","489043","2757","489586","2759","466071","485841","NA","20102","NA","17005","17008","484950","490330","29212","NA","489041","LexicalDecision"
"No","809","1","3","Random","4","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","444","legacy","xpyriment","0.9379562043795621","m","809","0.88","easy","eiljtwed","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","461112","490489","490487","2757","490979","2759","466071","485841","NA","20102","NA","17005","17008","484950","491789","29212","NA","490486","LexicalDecision"
"No","729","1","3","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","570","legacy","xpyriment","0.9381818181818182","n","729","0.88","hard","stofjes","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","461112","491950","491948","2757","492562","2759","466071","485841","NA","20102","NA","17005","17008","484950","493292","29212","NA","491947","LexicalDecision"
"No","760","1","3","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","439","legacy","xpyriment","0.9384057971014492","n","760","0.92","hard","surfen","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","461112","493456","493454","2757","493938","2759","466071","485841","NA","20102","NA","17005","17008","484950","494700","29212","NA","493453","LexicalDecision"
"No","758","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","586","legacy","xpyriment","0.9386281588447654","m","758","0.92","hard","gemien","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","461112","494859","494858","2757","495490","2759","466071","485841","NA","20102","NA","17005","17008","484950","496250","29212","NA","494856","LexicalDecision"
"No","766","1","3","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","466","legacy","xpyriment","0.9388489208633094","n","766","0.92","hard","vlokjes","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","461112","496405","496404","2757","496913","2759","466071","485841","NA","20102","NA","17005","17008","484950","497681","29212","NA","496403","LexicalDecision"
"No","697","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","464","legacy","xpyriment","0.9390681003584229","m","697","0.92","hard","drig","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","461112","497837","497835","2757","498342","2759","466071","485841","NA","20102","NA","17005","17008","484950","499041","29212","NA","497834","LexicalDecision"
"No","662","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","577","legacy","xpyriment","0.9392857142857143","m","662","0.92","hard","geboop","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","461112","499197","499196","2757","499820","2759","466071","485841","NA","20102","NA","17005","17008","484950","500484","29212","NA","499195","LexicalDecision"
"No","754","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","554","legacy","xpyriment","0.9395017793594306","m","754","0.92","hard","strelg","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","461112","500639","500637","2757","501238","2759","466071","485841","NA","20102","NA","17005","17008","484950","501994","29212","NA","500637","LexicalDecision"
"No","671","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","563","legacy","xpyriment","0.9397163120567376","m","671","0.92","hard","consact","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","461112","502150","502149","2757","502753","2759","466071","485841","NA","20102","NA","17005","17008","484950","503426","29212","NA","502148","LexicalDecision"
"No","755","1","3","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","456","legacy","xpyriment","0.9399293286219081","n","755","0.92","hard","mango's","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","461112","503582","503581","2757","504085","2759","466071","485841","NA","20102","NA","17005","17008","484950","504841","29212","NA","503580","LexicalDecision"
"No","1182","0","3","LF","2","0","0","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","409","legacy","xpyriment","0.9366197183098591","m","1182","0.88","hard","zweertje","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","506665","504994","504992","2757","505448","2759","466071","485841","NA","20102","NA","17005","17008","484950","506632","29212","NA","504992","LexicalDecision"
"No","507","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","438","legacy","xpyriment","0.9368421052631579","m","507","0.92","hard","scheben","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","506665","508828","508826","2757","509309","2759","466071","485841","NA","20102","NA","17005","17008","484950","509818","29212","NA","508826","LexicalDecision"
"No","578","1","3","Random","4","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","425","legacy","xpyriment","0.9370629370629371","m","578","0.92","easy","ejlztise","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","506665","509972","509971","2757","510441","2759","466071","485841","NA","20102","NA","17005","17008","484950","511021","29212","NA","509970","LexicalDecision"
"No","897","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","490","legacy","xpyriment","0.9372822299651568","m","897","0.92","hard","gesplik","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","506665","511176","511174","2757","511706","2759","466071","485841","NA","20102","NA","17005","17008","484950","512604","29212","NA","511174","LexicalDecision"
"No","797","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","490","legacy","xpyriment","0.9375","m","797","0.92","hard","strijm","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","506665","512761","512760","2757","513291","2759","466071","485841","NA","20102","NA","17005","17008","484950","514089","29212","NA","512759","LexicalDecision"
"No","784","0","3","Pseudo","3","0","0","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","565","legacy","xpyriment","0.9342560553633218","n","784","0.88","hard","gezot","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","514245","514244","2757","514855","2759","466071","485841","NA","20102","NA","17005","17008","484950","515641","29212","NA","514243","LexicalDecision"
"No","440","1","3","Random","4","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","548","legacy","xpyriment","0.9344827586206896","m","440","0.88","easy","lkaebj","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","517839","517837","2757","518428","2759","466071","485841","NA","20102","NA","17005","17008","484950","518870","29212","NA","517837","LexicalDecision"
"No","930","1","3","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","403","legacy","xpyriment","0.9347079037800687","n","930","0.88","hard","klagers","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","519027","519025","2757","519472","2759","466071","485841","NA","20102","NA","17005","17008","484950","520404","29212","NA","519025","LexicalDecision"
"No","774","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","559","legacy","xpyriment","0.934931506849315","m","774","0.88","hard","warte","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","520559","520558","2757","521163","2759","466071","485841","NA","20102","NA","17005","17008","484950","521939","29212","NA","520557","LexicalDecision"
"No","1290","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","549","legacy","xpyriment","0.9351535836177475","m","1290","0.92","hard","bedram","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","522095","522093","2757","522686","2759","466071","485841","NA","20102","NA","17005","17008","484950","523977","29212","NA","522093","LexicalDecision"
"No","881","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","412","legacy","xpyriment","0.935374149659864","m","881","0.92","hard","brof","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","524134","524133","2757","524589","2759","466071","485841","NA","20102","NA","17005","17008","484950","525471","29212","NA","524132","LexicalDecision"
"No","804","1","3","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","514","legacy","xpyriment","0.9355932203389831","n","804","0.92","hard","slijmen","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","525630","525629","2757","526185","2759","466071","485841","NA","20102","NA","17005","17008","484950","526991","29212","NA","525628","LexicalDecision"
"No","828","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","561","legacy","xpyriment","0.9358108108108109","m","828","0.92","hard","twijlen","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","527149","527147","2757","527752","2759","466071","485841","NA","20102","NA","17005","17008","484950","528582","29212","NA","527147","LexicalDecision"
"No","829","1","3","Random","4","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","524","legacy","xpyriment","0.936026936026936","m","829","0.92","easy","skejtte","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","528738","528736","2757","529305","2759","466071","485841","NA","20102","NA","17005","17008","484950","530136","29212","NA","528735","LexicalDecision"
"No","798","1","3","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","526","legacy","xpyriment","0.9362416107382551","n","798","0.92","hard","lijkjes","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","530292","530290","2757","530858","2759","466071","485841","NA","20102","NA","17005","17008","484950","531657","29212","NA","530290","LexicalDecision"
"No","840","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","584","legacy","xpyriment","0.9364548494983278","m","840","0.92","hard","hookte","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","531814","531813","2757","532441","2759","466071","485841","NA","20102","NA","17005","17008","484950","533283","29212","NA","531812","LexicalDecision"
"No","900","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","470","legacy","xpyriment","0.9366666666666666","m","900","0.92","hard","moenen","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","533436","533435","2757","533954","2759","466071","485841","NA","20102","NA","17005","17008","484950","534856","29212","NA","533434","LexicalDecision"
"No","733","1","3","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","595","legacy","xpyriment","0.9368770764119602","n","733","0.92","hard","motto's","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","535011","535009","2757","535650","2759","466071","485841","NA","20102","NA","17005","17008","484950","536385","29212","NA","535008","LexicalDecision"
"No","718","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","449","legacy","xpyriment","0.9370860927152318","m","718","0.92","hard","bezerft","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","536545","536543","2757","537041","2759","466071","485841","NA","20102","NA","17005","17008","484950","537760","29212","NA","536542","LexicalDecision"
"No","857","1","3","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","568","legacy","xpyriment","0.9372937293729373","n","857","0.92","hard","drums","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","537917","537915","2757","538529","2759","466071","485841","NA","20102","NA","17005","17008","484950","539388","29212","NA","537915","LexicalDecision"
"No","759","1","3","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","558","legacy","xpyriment","0.9375","n","759","0.92","hard","kaasje","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","539544","539543","2757","540144","2759","466071","485841","NA","20102","NA","17005","17008","484950","540905","29212","NA","539542","LexicalDecision"
"No","1205","1","3","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","396","legacy","xpyriment","0.9377049180327869","n","1205","0.92","hard","stroppen","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","541060","541058","2757","541504","2759","466071","485841","NA","20102","NA","17005","17008","484950","542710","29212","NA","541057","LexicalDecision"
"No","776","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","396","legacy","xpyriment","0.9379084967320261","m","776","0.92","hard","heging","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","542867","542865","2757","543313","2759","466071","485841","NA","20102","NA","17005","17008","484950","544090","29212","NA","542865","LexicalDecision"
"No","851","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","493","legacy","xpyriment","0.9381107491856677","m","851","0.92","hard","mard","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","544252","544250","2757","544792","2759","466071","485841","NA","20102","NA","17005","17008","484950","545645","29212","NA","544249","LexicalDecision"
"No","1084","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","414","legacy","xpyriment","0.9383116883116883","m","1084","0.92","hard","zoosje","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","545807","545805","2757","546261","2759","466071","485841","NA","20102","NA","17005","17008","484950","547347","29212","NA","545805","LexicalDecision"
"No","952","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","534","legacy","xpyriment","0.9385113268608414","m","952","0.96","hard","betooft","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","547503","547502","2757","548082","2759","466071","485841","NA","20102","NA","17005","17008","484950","549035","29212","NA","547501","LexicalDecision"
"No","733","1","3","HF","1","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","508","legacy","xpyriment","0.9387096774193548","n","733","0.96","easy","kleur","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","549192","549190","2757","549742","2759","466071","485841","NA","20102","NA","17005","17008","484950","550477","29212","NA","549190","LexicalDecision"
"No","807","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","405","legacy","xpyriment","0.9389067524115756","m","807","0.96","hard","distijfs","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","550631","550629","2757","551079","2759","466071","485841","NA","20102","NA","17005","17008","484950","551888","29212","NA","550629","LexicalDecision"
"No","828","1","3","Random","4","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","475","legacy","xpyriment","0.9391025641025641","m","828","0.96","easy","ewjnclot","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","552050","552048","2757","552568","2759","466071","485841","NA","20102","NA","17005","17008","484950","553397","29212","NA","552047","LexicalDecision"
"No","833","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","505","legacy","xpyriment","0.939297124600639","m","833","0.96","hard","lijten","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","553555","553553","2757","554107","2759","466071","485841","NA","20102","NA","17005","17008","484950","554942","29212","NA","553552","LexicalDecision"
"No","778","1","3","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","552","legacy","xpyriment","0.9394904458598726","n","778","1.0","hard","spiertje","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","555100","555098","2757","555699","2759","466071","485841","NA","20102","NA","17005","17008","484950","556479","29212","NA","555097","LexicalDecision"
"No","734","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","587","legacy","xpyriment","0.9396825396825397","m","734","1.0","hard","verden","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","556636","556634","2757","557266","2759","466071","485841","NA","20102","NA","17005","17008","484950","558002","29212","NA","556633","LexicalDecision"
"No","718","1","3","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","588","legacy","xpyriment","0.939873417721519","n","718","1.0","hard","topjes","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","558157","558156","2757","558791","2759","466071","485841","NA","20102","NA","17005","17008","484950","559510","29212","NA","558155","LexicalDecision"
"No","712","1","3","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","560","legacy","xpyriment","0.9400630914826499","n","712","1.0","hard","darmpje","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","559667","559665","2757","560269","2759","466071","485841","NA","20102","NA","17005","17008","484950","560982","29212","NA","559664","LexicalDecision"
"No","1000","1","3","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","411","legacy","xpyriment","0.940251572327044","n","1000","1.0","hard","kassiers","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","561139","561137","2757","561597","2759","466071","485841","NA","20102","NA","17005","17008","484950","562599","29212","NA","561136","LexicalDecision"
"No","932","1","3","Random","4","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","407","legacy","xpyriment","0.9404388714733543","m","932","1.0","easy","trtsseek","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","562756","562755","2757","563203","2759","466071","485841","NA","20102","NA","17005","17008","484950","564136","29212","NA","562754","LexicalDecision"
"No","700","1","3","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","578","legacy","xpyriment","0.940625","n","700","1.0","hard","slipper","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","564293","564291","2757","564916","2759","466071","485841","NA","20102","NA","17005","17008","484950","565618","29212","NA","564291","LexicalDecision"
"No","758","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","529","legacy","xpyriment","0.940809968847352","m","758","1.0","hard","mieder","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","565780","565779","2757","566356","2759","466071","485841","NA","20102","NA","17005","17008","484950","567116","29212","NA","565778","LexicalDecision"
"No","827","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","441","legacy","xpyriment","0.9409937888198758","m","827","1.0","hard","drode","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","567379","567378","2757","567861","2759","466071","485841","NA","20102","NA","17005","17008","484950","568689","29212","NA","567377","LexicalDecision"
"No","856","1","3","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","558","legacy","xpyriment","0.9411764705882353","m","856","1.0","hard","vrijntin","6","30828","16909","466073","465908","NA","NA","2737","485844","466071","515675","568844","568842","2757","569446","2759","466071","485841","NA","20102","NA","17005","17008","484950","570304","29212","NA","568842","LexicalDecision"
